		AUROC	∆DMS
15877	15956	0.8586956	0.1593851154856855
15878	15957	0.8586956	0.1593851154856855
15879	15958	0.8586956	0.1593851154856855
15880	15959	0.86580086	0.1593851154856855
15881	15960	0.8719008	0.1551322101509509
15882	15961	0.86580086	0.1593851154856855
15883	15962	0.86580086	0.1593851154856855
15884	15963	0.8766234	0.1593851154856855
15885	15964	0.8752834	0.1551322101509509
15886	15965	0.8761905	0.1508793048162162
15887	15966	0.8746867	0.1551322101509509
15888	15967	0.8730159	0.1593851154856855
15889	15968	0.8730159	0.1593851154856855
15890	15969	0.87114847	0.1551322101509509
15891	15970	0.86470586	0.1508793048162162
15892	15971	0.8637771	0.1499269800525634
15893	15972	0.86996907	0.1499269800525634
15894	15973	0.86996907	0.1499269800525634
15895	15974	0.87134504	0.1489746552889106
15896	15975	0.86996907	0.1499269800525634
15897	15976	0.86996907	0.1499269800525634
15898	15977	0.875	0.1499269800525634
15899	15978	0.875	0.1499269800525634
15900	15979	0.88095236	0.1508793048162162
15901	15980	0.88095236	0.1508793048162162
15902	15981	0.88095236	0.1489746552889106
15903	15982	0.88125	0.1499269800525634
15904	15983	0.8815789	0.1489746552889106
15905	15984	0.87171054	0.1489746552889106
15906	15985	0.872549	0.1489746552889106
15907	15986	0.8796296	0.143110584412971
15908	15987	0.88596493	0.1372465135370315
15909	15988	0.89166665	0.1246044598043239
15910	15989	0.8941799	0.1119624060716163
15911	15990	0.8989899	0.1049241493589321
15912	15991	0.9010695	0.0978858926462479
15913	15992	0.8989899	0.0915338713517079
15914	15993	0.8989899	0.0915338713517079
15915	15994	0.8983957	0.0978858926462479
15916	15995	0.8983957	0.0978858926462479
15917	15996	0.8983957	0.0978858926462479
15918	15997	0.9320652	0.085181850057168
15919	15998	0.9322917	0.0969283405716594
15920	15999	0.935	0.085181850057168
15921	16000	0.93509614	0.0821923079616541
15922	16001	0.93509614	0.0821923079616541
15923	16002	0.93509614	0.0821923079616541
15924	16003	0.89411765	0.0821923079616541
15925	16004	0.89460784	0.085181850057168
15926	16005	0.89514065	0.0821923079616541
15927	16006	0.8961353	0.085181850057168
15928	16007	0.8961353	0.085181850057168
15929	16008	0.89646465	0.0969283405716594
15930	16009	0.9021164	0.085181850057168
15931	16010	0.90225565	0.0921624242858356
15932	16011	0.90238094	0.085181850057168
15933	16012	0.90238094	0.085181850057168
15934	16013	0.9025	0.0921624242858356
15935	16014	0.9026316	0.085181850057168
15936	16015	0.9222222	0.0821923079616541
15937	16016	0.9411765	0.085181850057168
15938	16017	0.9439776	0.0921624242858356
15939	16018	0.9464286	0.085181850057168
15940	16019	0.9464286	0.085181850057168
15941	16020	0.94920635	0.0921624242858356
15942	16021	0.94666666	0.085181850057168
15943	16022	0.94078946	0.0792027658661402
15944	16023	0.94078946	0.0792027658661402
15945	16024	0.9375	0.0764747355407683
15946	16025	0.9338235	0.0737467052153964
15947	16026	0.9338235	0.0737467052153964
15948	16027	0.9338235	0.0737467052153964
15949	16028	0.9669118	0.0792027658661402
15950	16029	0.9647059	0.0821923079616541
15951	16030	0.96666664	0.085181850057168
15952	16031	0.96825397	0.0921624242858356
15953	16032	0.9647059	0.0921624242858356
15954	16033	0.9647059	0.0921624242858356
15955	16034	0.9609375	0.0921624242858356
15956	16035	0.9609375	0.0921624242858356
15957	16036	0.9609375	0.0921624242858356
15958	16037	0.95955884	0.085181850057168
15959	16038	0.95955884	0.085181850057168
15960	16039	0.95686275	0.0921624242858356
15961	16040	0.95238096	0.0821923079616541
15962	16041	0.9511278	0.0792027658661402
15963	16042	0.95	0.0764747355407683
15964	16043	0.95438594	0.0821923079616541
15965	16044	0.9572368	0.0792027658661402
15966	16045	0.928125	0.0821923079616541
15967	16046	0.928125	0.0821923079616541
15968	16047	0.928125	0.0821923079616541
15969	16048	0.93235296	0.0820328434200397
15970	16049	0.93333334	0.0836073467386038
15971	16050	0.93333334	0.0836073467386038
15972	16051	0.93421054	0.0820328434200397
15973	16052	0.93157893	0.0820328434200397
15974	16053	0.9325	0.0836073467386038
15975	16054	0.93233085	0.0806178046430899
15976	16055	0.93301433	0.0820328434200397
15977	16056	0.93301433	0.0820328434200397
15978	16057	0.93333334	0.0792027658661402
15979	16058	0.93424034	0.0806178046430899
15980	16059	0.93095237	0.0792027658661402
15981	16060	0.9319728	0.0806178046430899
15982	16061	0.9318182	0.0836073467386038
15983	16062	0.9318182	0.0836073467386038
15984	16063	0.9326087	0.085181850057168
15985	16064	0.9329004	0.0820328434200397
15986	16065	0.9318182	0.0836073467386038
15987	16066	0.9282297	0.085181850057168
15988	16067	0.92583734	0.085181850057168
15989	16068	0.92171717	0.0921624242858356
15990	16069	0.9197861	0.0991429985145033
15991	16070	0.8804348	0.1032382962708741
15992	16071	0.8804348	0.1032382962708741
15993	16072	0.87784094	0.1054922832422064
15994	16073	0.8804348	0.1077462702135387
15995	16074	0.8804348	0.1077462702135387
15996	16075	0.8804348	0.1077462702135387
15997	16076	0.8828125	0.1082105506498447
15998	16077	0.875	0.1086748310861508
15999	16078	0.8720238	0.1113784058983357
16000	16079	0.86217946	0.1150105415831326
16001	16080	0.86217946	0.1150105415831326
16002	16081	0.86217946	0.1150105415831326
16003	16082	0.86217946	0.1150105415831326
16004	16083	0.89966553	0.1154567625458988
16005	16084	0.9037267	0.1150105415831326
16006	16085	0.89880955	0.1154567625458988
16007	16086	0.89751554	0.1150105415831326
16008	16087	0.89751554	0.1150105415831326
16009	16088	0.89751554	0.1150105415831326
16010	16089	0.89751554	0.1150105415831326
16011	16090	0.8961039	0.1154567625458988
16012	16091	0.9015873	0.1154567625458988
16013	16092	0.8984127	0.1154567625458988
16014	16093	0.8984127	0.1154567625458988
16015	16094	0.8984127	0.1154567625458988
16016	16095	0.9	0.1150105415831326
16017	16096	0.90144926	0.1154567625458988
16018	16097	0.90144926	0.1154567625458988
16019	16098	0.9027778	0.1159029835086651
16020	16099	0.9027778	0.1159029835086651
16021	16100	0.9088542	0.1154567625458988
16022	16101	0.9117647	0.1150105415831326
16023	16102	0.9117647	0.1159029835086651
16024	16103	0.9117647	0.1159029835086651
16025	16104	0.91294116	0.1154567625458988
16026	16105	0.91402715	0.1159029835086651
16027	16106	0.91058826	0.1154567625458988
16028	16107	0.91555554	0.1159029835086651
16029	16108	0.9166667	0.1150105415831326
16030	16109	0.91875	0.1154567625458988
16031	16110	0.9152174	0.1150105415831326
16032	16111	0.9166667	0.1154567625458988
16033	16112	0.9144737	0.1150105415831326
16034	16113	0.9157895	0.1113784058983357
16035	16114	0.9145299	0.1113784058983357
16036	16115	0.91563785	0.1150105415831326
16037	16116	0.91563785	0.1150105415831326
16038	16117	0.912854	0.1154567625458988
16039	16118	0.91386557	0.1159029835086651
16040	16119	0.91386557	0.1159029835086651
16041	16120	0.91071427	0.1207448678394175
16042	16121	0.91071427	0.1207448678394175
16043	16122	0.9095238	0.1255867521701699
16044	16123	0.9061728	0.1207448678394175
16045	16124	0.9051282	0.1255867521701699
16046	16125	0.9692308	0.1159029835086651
16047	16126	0.96875	0.1154567625458988
16048	16127	0.9683258	0.1150105415831326
16049	16128	0.9688889	0.1150105415831326
16050	16129	0.9675926	0.1113784058983357
16051	16130	0.9675926	0.1113784058983357
16052	16131	0.9679634	0.1113784058983357
16053	16132	0.95652175	0.1054922832422064
16054	16133	0.95681816	0.1020074424148017
16055	16134	0.95464855	0.1020074424148017
16056	16135	0.95454544	0.1006138215254941
16057	16136	0.95454544	0.1006138215254941
16058	16137	0.95714283	0.1007765885587293
16059	16138	0.9625	0.1006138215254941
16060	16139	0.9625	0.1006138215254941
16061	16140	0.9625	0.1006138215254941
16062	16141	0.9605263	0.1004510544922589
16063	16142	0.9625	0.1006138215254941
16064	16143	0.9598997	0.1006138215254941
16065	16144	0.9649123	0.1006138215254941
16066	16145	0.9649123	0.1006138215254941
16067	16146	0.9649123	0.1006138215254941
16068	16147	0.9657895	0.1007765885587293
16069	16148	0.9525	0.104261429386134
16070	16149	0.9525	0.104261429386134
16071	16150	0.97894734	0.1007765885587293
16072	16151	0.9799499	0.1031858496439551
16073	16152	0.9799499	0.1031858496439551
16074	16153	0.978836	0.1007765885587293
16075	16154	0.978836	0.1007765885587293
16076	16155	0.978836	0.1007765885587293
16077	16156	0.9786096	0.1004510544922589
16078	16157	0.9786096	0.1004510544922589
16079	16158	0.9786096	0.1004510544922589
16080	16159	0.9769821	0.1006138215254941
16081	16160	0.9786096	0.1007765885587293
16082	16161	0.9786096	0.1007765885587293
16083	16162	0.97979796	0.1031858496439551
16084	16163	0.98086125	0.1055951107291808
16085	16164	0.98245615	0.1057619879569052
16086	16165	0.98245615	0.1045352800055408
16087	16166	0.98333335	0.1055951107291808
16088	16167	0.98333335	0.1055951107291808
16089	16168	0.98333335	0.1055951107291808
16090	16169	0.984127	0.1057619879569052
16091	16170	0.984127	0.1057619879569052
16092	16171	0.9818182	0.1111139942161276
16093	16172	0.97727275	0.1111139942161276
16094	16173	0.9782609	0.1059288651846296
16095	16174	0.97722566	0.1057619879569052
16096	16175	0.9710744	0.1111139942161276
16097	16176	0.969697	0.1059288651846296
16098	16177	0.9681818	0.1057619879569052
16099	16178	0.9542334	0.1057619879569052
16100	16179	0.95652175	0.1055951107291808
16101	16180	0.9456522	0.1059288651846296
16102	16181	0.95	0.1111139942161276
16103	16182	0.947619	0.1059288651846296
16104	16183	0.947619	0.1059288651846296
16105	16184	0.9380952	0.1162991232476256
16106	16185	0.9348371	0.1111139942161276
16107	16186	0.9348371	0.1111139942161276
16108	16187	0.93157893	0.1059288651846296
16109	16188	0.92797786	0.1111139942161276
16110	16189	0.92690057	0.1059288651846296
16111	16190	0.92777777	0.1111139942161276
16112	16191	0.92243767	0.1057619879569052
16113	16192	0.92368424	0.1059288651846296
16114	16193	0.9021164	0.1162991232476256
16115	16194	0.89635855	0.1111139942161276
16116	16195	0.88988096	0.1059288651846296
16117	16196	0.8863636	0.1111139942161276
16118	16197	0.8863636	0.1111139942161276
16119	16198	0.8787879	0.1059288651846296
16120	16199	0.8787879	0.1059288651846296
16121	16200	0.8787879	0.1059288651846296
16122	16201	0.8888889	0.1111139942161276
16123	16202	0.8869048	0.1059288651846296
16124	16203	0.8869048	0.1059288651846296
16125	16204	0.8869048	0.1059288651846296
16126	16205	0.8882353	0.1162991232476256
16127	16206	0.88235295	0.123484298571453
16128	16207	0.875817	0.1306694738952803
16129	16208	0.875817	0.1306694738952803
16130	16209	0.875817	0.1306694738952803
16131	16210	0.88235295	0.1601838420466957
16132	16211	0.875	0.1896982101981112
16133	16212	0.8854167	0.2127271410416077
16134	16213	0.87777776	0.2357560718851041
16135	16214	0.8740741	0.2357560718851041
16136	16215	0.85925925	0.2877830413314284
16137	16216	0.8680556	0.2664643958192345
16138	16217	0.875817	0.2478401884853497
16139	16218	0.8765432	0.2678116149083891
16140	16219	0.88304096	0.2478401884853497
16141	16220	0.84705883	0.2478401884853497
16142	16221	0.84705883	0.2478401884853497
16143	16222	0.8333333	0.2478401884853497
16144	16223	0.83630955	0.2478401884853497
16145	16224	0.828125	0.2678116149083891
16146	16225	0.83630955	0.2478401884853497
16147	16226	0.84375	0.2464929693961952
16148	16227	0.8505435	0.2451457503070406
16149	16228	0.8811594	0.2464929693961952
16150	16229	0.8811594	0.2464929693961952
16151	16230	0.88611114	0.2451457503070406
16152	16231	0.8811594	0.2464929693961952
16153	16232	0.8811594	0.2464929693961952
16154	16233	0.88858694	0.2478401884853497
16155	16234	0.89514065	0.2464929693961952
16156	16235	0.88235295	0.2478401884853497
16157	16236	0.87723786	0.2678116149083891
16158	16237	0.87723786	0.2678116149083891
16159	16238	0.88235295	0.2478401884853497
16160	16239	0.87723786	0.2678116149083891
16161	16240	0.87723786	0.2678116149083891
16162	16241	0.87723786	0.2678116149083891
16163	16242	0.8831522	0.2877830413314284
16164	16243	0.87536234	0.2678116149083891
16165	16244	0.87536234	0.2678116149083891
16166	16245	0.8695652	0.2877830413314284
16167	16246	0.86287624	0.2678116149083891
16168	16247	0.8726708	0.2478401884853497
16169	16248	0.8726708	0.2478401884853497
16170	16249	0.8662207	0.2464929693961952
16171	16250	0.8662207	0.2464929693961952
16172	16251	0.8804348	0.2451457503070406
16173	16252	0.9130435	0.2404509110960724
16174	16253	0.9217391	0.2451457503070406
16175	16254	0.91818184	0.2464929693961952
16176	16255	0.9220779	0.2464929693961952
16177	16256	0.9220779	0.2464929693961952
16178	16257	0.9220779	0.2464929693961952
16179	16258	0.9318182	0.2451457503070406
16180	16259	0.925	0.2464929693961952
16181	16260	0.93779904	0.2464929693961952
16182	16261	0.94298244	0.2478401884853497
16183	16262	0.94736844	0.2464929693961952
16184	16263	0.94736844	0.2464929693961952
16185	16264	0.9649123	0.2451457503070406
16186	16265	0.9676113	0.2464929693961952
16187	16266	0.9653846	0.2478401884853497
16188	16267	0.95970696	0.2464929693961952
16189	16268	0.96153843	0.2451457503070406
16190	16269	0.96153843	0.2451457503070406
16191	16270	0.9710145	0.2357560718851041
16192	16271	0.9710145	0.2357560718851041
16193	16272	0.969697	0.2163892021956538
16194	16273	0.9722222	0.1970223325062035
16195	16274	0.974359	0.221084041406622
16196	16275	0.96503496	0.2240038362648569
16197	16276	0.96336997	0.2105130843855302
16198	16277	0.96336997	0.2105130843855302
16199	16278	0.96153843	0.1970223325062035
16200	16279	0.9531773	0.1852750147877549
16201	16280	0.9531773	0.1852750147877549
16202	16281	0.9519231	0.1970223325062035
16203	16282	0.9791667	0.2105130843855302
16204	16283	0.9791667	0.2105130843855302
16205	16284	0.9791667	0.2105130843855302
16206	16285	0.97727275	0.1970223325062035
16207	16286	0.97727275	0.1970223325062035
16208	16287	0.97727275	0.1970223325062035
16209	16288	0.975	0.2105130843855302
16210	16289	0.97727275	0.2240038362648569
16211	16290	0.9875	0.2105130843855302
16212	16291	0.9875	0.2105130843855302
16213	16292	0.9875	0.2105130843855302
16214	16293	0.9886364	0.2240038362648569
16215	16294	0.9886364	0.2451457503070406
16216	16295	0.9881423	0.2345747932859488
16217	16296	0.9881423	0.1987657666670816
16218	16297	0.9886364	0.1987657666670816
16219	16298	0.9880952	0.1735276970693064
16220	16299	0.9875	0.1987657666670816
16221	16300	0.9919028	0.1987657666670816
16222	16301	0.9919028	0.1987657666670816
16223	16302	0.98015875	0.1987657666670816
16224	16303	0.98039216	0.2362958788755277
16225	16304	0.9816176	0.2485879214861986
16226	16305	0.9742647	0.2569975775820904
16227	16306	0.972549	0.2699697978890633
16228	16307	0.9705882	0.2829420181960362
16229	16308	0.9722222	0.2915395781860574
16230	16309	0.9722222	0.2915395781860574
16231	16310	0.97008544	0.3001371381760785
16232	16311	0.94331986	0.326299537511061
16233	16312	0.94331986	0.326299537511061
16234	16313	0.94017094	0.3001371381760785
16235	16314	0.9366516	0.326299537511061
16236	16315	0.9362745	0.3001371381760785
16237	16316	0.9362745	0.3001371381760785
16238	16317	0.9362745	0.3001371381760785
16239	16318	0.9362745	0.3001371381760785
16240	16319	0.9411765	0.2915395781860574
16241	16320	0.89316237	0.2829420181960362
16242	16321	0.89316237	0.2829420181960362
16243	16322	0.89316237	0.2829420181960362
16244	16323	0.89068824	0.2915395781860574
16245	16324	0.89068824	0.2915395781860574
16246	16325	0.89068824	0.2915395781860574
16247	16326	0.89068824	0.2915395781860574
16248	16327	0.88461536	0.3001371381760785
16249	16328	0.89285713	0.2915395781860574
16250	16329	0.8925926	0.3001371381760785
16251	16330	0.8925926	0.3001371381760785
16252	16331	0.8993056	0.2915395781860574
16253	16332	0.9019608	0.3001371381760785
16254	16333	0.90712076	0.326299537511061
16255	16334	0.90588236	0.3001371381760785
16256	16335	0.90712076	0.326299537511061
16257	16336	0.90712076	0.326299537511061
16258	16337	0.90712076	0.326299537511061
16259	16338	0.88235295	0.3001371381760785
16260	16339	0.8879552	0.326299537511061
16261	16340	0.88235295	0.3001371381760785
16262	16341	0.88011694	0.3524619368460434
16263	16342	0.8734568	0.3696006875111529
16264	16343	0.8538012	0.3524619368460434
16265	16344	0.85833335	0.326299537511061
16266	16345	0.85714287	0.2915395781860574
16267	16346	0.8627451	0.2741916807443011
16268	16347	0.8739496	0.2741916807443011
16269	16348	0.87058824	0.2829420181960362
16270	16349	0.87114847	0.2741916807443011
16271	16350	0.8795518	0.2915395781860574
16272	16351	0.88235295	0.2915395781860574
16273	16352	0.88770056	0.3001371381760785
16274	16353	0.88770056	0.3001371381760785
16275	16354	0.82887703	0.2829420181960362
16276	16355	0.84656084	0.2881449722909232
16277	16356	0.84962404	0.2855434952434798
16278	16357	0.84962404	0.2855434952434798
16279	16358	0.85263157	0.2881449722909232
16280	16359	0.8684211	0.3001371381760785
16281	16360	0.8684211	0.3001371381760785
16282	16361	0.8698061	0.3203034545684833
16283	16362	0.8763158	0.2881449722909232
16284	16363	0.8763158	0.2881449722909232
16285	16364	0.8763158	0.2881449722909232
16286	16365	0.8763158	0.2881449722909232
16287	16366	0.8763158	0.2881449722909232
16288	16367	0.8725	0.2855434952434798
16289	16368	0.8725	0.2855434952434798
16290	16369	0.8657895	0.2829420181960362
16291	16370	0.8657895	0.2829420181960362
16292	16371	0.8657895	0.2829420181960362
16293	16372	0.87	0.2855434952434798
16294	16373	0.8675	0.2741916807443011
16295	16374	0.8684211	0.2654413432925659
16296	16375	0.8746867	0.2440671645064528
16297	16376	0.8787879	0.2440671645064528
16298	16377	0.8730159	0.2226929857203397
16299	16378	0.8730159	0.2226929857203397
16300	16379	0.84343433	0.2106720672621053
16301	16380	0.83862436	0.198651148803871
16302	16381	0.83862436	0.198651148803871
16303	16382	0.8333333	0.1975668128617391
16304	16383	0.8274854	0.1964824769196072
16305	16384	0.81790125	0.1876130632964259
16306	16385	0.8104575	0.1787436496732446
16307	16386	0.8111455	0.1876130632964259
16308	16387	0.80588233	0.1964824769196072
16309	16388	0.79464287	0.1787436496732446
16310	16389	0.79464287	0.1787436496732446
16311	16390	0.79464287	0.1787436496732446
16312	16391	0.78571427	0.1787436496732446
16313	16392	0.78571427	0.1787436496732446
16314	16393	0.79831934	0.1876130632964259
16315	16394	0.8095238	0.1964824769196072
16316	16395	0.81954885	0.1876130632964259
16317	16396	0.81954885	0.1876130632964259
16318	16397	0.81954885	0.1876130632964259
16319	16398	0.8131579	0.1964824769196072
16320	16399	0.8171745	0.1975668128617391
16321	16400	0.84210527	0.198651148803871
16322	16401	0.84210527	0.198651148803871
16323	16402	0.84210527	0.198651148803871
16324	16403	0.8382353	0.1787436496732446
16325	16404	0.8382353	0.1787436496732446
16326	16405	0.8382353	0.1787436496732446
16327	16406	0.8382353	0.1787436496732446
16328	16407	0.84033614	0.1765346973300298
16329	16408	0.84313726	0.1680496378848546
16330	16409	0.8487395	0.1680496378848546
16331	16410	0.85714287	0.1743257449868149
16332	16411	0.85555553	0.1680496378848546
16333	16412	0.86149585	0.1588973783297254
16334	16413	0.8538012	0.1560212258765565
16335	16414	0.84829724	0.1588973783297254
16336	16415	0.84829724	0.1588973783297254
16337	16416	0.84829724	0.1588973783297254
16338	16417	0.85	0.1560212258765565
16339	16418	0.86011904	0.1560212258765565
16340	16419	0.85079366	0.151834113393618
16341	16420	0.86011904	0.1560212258765565
16342	16421	0.85588235	0.1560212258765565
16343	16422	0.85833335	0.1588973783297254
16344	16423	0.8836565	0.1602918105653744
16345	16424	0.88304096	0.1645623952541924
16346	16425	0.88235295	0.1694440701205037
16347	16426	0.8815789	0.1645623952541924
16348	16427	0.8833333	0.1743257449868149
16349	16428	0.8888889	0.1765346973300298
16350	16429	0.89115644	0.1787436496732446
16351	16430	0.8864469	0.1765346973300298
16352	16431	0.8901515	0.1970624552671615
16353	16432	0.88429755	0.1787436496732446
16354	16433	0.88429755	0.1787436496732446
16355	16434	0.92975205	0.2153812608610784
16356	16435	0.9264069	0.1970624552671615
16357	16436	0.9227273	0.2153812608610784
16358	16437	0.9227273	0.2153812608610784
16359	16438	0.9134199	0.2155764029489836
16360	16439	0.9238095	0.2153812608610784
16361	16440	0.9238095	0.2153812608610784
16362	16441	0.91818184	0.1948535029239466
16363	16442	0.9142857	0.2153812608610784
16364	16443	0.9134199	0.2155764029489836
16365	16444	0.9134199	0.2155764029489836
16366	16445	0.88842976	0.2153812608610784
16367	16446	0.88842976	0.2153812608610784
16368	16447	0.9045454	0.2155764029489836
16369	16448	0.8719008	0.2157715450368889
16370	16449	0.8719008	0.2157715450368889
16371	16450	0.8719008	0.2157715450368889
16372	16451	0.8719008	0.2157715450368889
16373	16452	0.8701299	0.2155764029489836
16374	16453	0.875	0.2155764029489836
16375	16454	0.8576923	0.2153812608610784
16376	16455	0.84586465	0.2153812608610784
16377	16456	0.8373016	0.2155764029489836
16378	16457	0.8185185	0.2153812608610784
16379	16458	0.8263889	0.2152672245627958
16380	16459	0.875	0.2155764029489836
16381	16460	0.86513156	0.2153812608610784
16382	16461	0.86513156	0.2153812608610784
16383	16462	0.873065	0.2152672245627958
16384	16463	0.88011694	0.2151531882645132
16385	16464	0.88642657	0.1947394666256641
16386	16465	0.8921053	0.1743257449868149
16387	16466	0.8921053	0.1743257449868149
16388	16467	0.9100529	0.1645623952541924
16389	16468	0.9117647	0.1743257449868149
16390	16469	0.9166667	0.1750514920045441
16391	16470	0.8995215	0.1757772390222732
16392	16471	0.9142857	0.1743257449868149
16393	16472	0.9142857	0.1743257449868149
16394	16473	0.91	0.1694440701205037
16395	16474	0.9097744	0.1592534550960996
16396	16475	0.9047619	0.1539445149380068
16397	16476	0.9047619	0.1539445149380068
16398	16477	0.9047619	0.1539445149380068
16399	16478	0.9047619	0.1539445149380068
16400	16479	0.9047619	0.1539445149380068
16401	16480	0.8922306	0.1401372797170204
16402	16481	0.88809526	0.1401372797170204
16403	16482	0.89342403	0.1401372797170204
16404	16483	0.89285713	0.1539445149380068
16405	16484	0.89285713	0.1539445149380068
16406	16485	0.89285713	0.1539445149380068
16407	16486	0.89285713	0.1539445149380068
16408	16487	0.88721806	0.1592534550960996
16409	16488	0.88095236	0.1645623952541924
16410	16489	0.8767507	0.1592534550960996
16411	16490	0.87777776	0.1539445149380068
16412	16491	0.87777776	0.1539445149380068
16413	16492	0.87811637	0.1592534550960996
16414	16493	0.8842105	0.1592534550960996
16415	16494	0.8842105	0.1592534550960996
16416	16495	0.8842105	0.1592534550960996
16417	16496	0.8842105	0.1592534550960996
16418	16497	0.8842105	0.1645623952541924
16419	16498	0.8835979	0.1701698171382328
16420	16499	0.8787879	0.1701698171382328
16421	16500	0.8787879	0.1645623952541924
16422	16501	0.8862434	0.1592534550960996
16423	16502	0.89166665	0.1539445149380068
16424	16503	0.88596493	0.1401372797170204
16425	16504	0.88596493	0.1401372797170204
16426	16505	0.88596493	0.1401372797170204
16427	16506	0.88596493	0.1401372797170204
16428	16507	0.8888889	0.126330044496034
16429	16508	0.88235295	0.1255353828134353
16430	16509	0.88235295	0.1255353828134353
16431	16510	0.88235295	0.1255353828134353
16432	16511	0.875	0.1247407211308366
16433	16512	0.8815789	0.1247407211308366
16434	16513	0.8815789	0.1247407211308366
16435	16514	0.87666667	0.1222453307696351
16436	16515	0.87666667	0.1222453307696351
16437	16516	0.8825397	0.1222453307696351
16438	16517	0.8666667	0.1222453307696351
16439	16518	0.8727273	0.1197499404084337
16440	16519	0.8806818	0.1197499404084337
16441	16520	0.87433153	0.1197499404084337
16442	16521	0.8806818	0.1222453307696351
16443	16522	0.8831522	0.1222453307696351
16444	16523	0.8722826	0.1197499404084337
16445	16524	0.8776042	0.1197499404084337
16446	16525	0.89444447	0.1222453307696351
16447	16526	0.89444447	0.1222453307696351
16448	16527	0.89444447	0.1222453307696351
16449	16528	0.9101449	0.1197499404084337
16450	16529	0.9101449	0.1197499404084337
16451	16530	0.9101449	0.1197499404084337
16452	16531	0.9101449	0.1197499404084337
16453	16532	0.9101449	0.1197499404084337
16454	16533	0.9060606	0.1092659813573216
16455	16534	0.92121214	0.0937912415838067
16456	16535	0.9238095	0.1092659813573216
16457	16536	0.92424244	0.1092659813573216
16458	16537	0.94285715	0.1247407211308366
16459	16538	0.94375	0.1255353828134353
16460	16539	0.94	0.1247407211308366
16461	16540	0.95	0.1255353828134353
16462	16541	0.95	0.1255353828134353
16463	16542	0.94736844	0.126330044496034
16464	16543	0.9444444	0.1401372797170204
16465	16544	0.9411765	
16466	16545	0.9375	
16467	16546	0.9411765	
16468	16547	0.9404762	
16469	16548	0.9358974	
16470	16549	0.9321267	
16471	16550	0.959276	
16472	16551	0.959276	
16473	16552	0.959276	
16474	16553	0.959276	
16475	16554	0.9567308	
16476	16555	0.95089287	
16477	16556	0.9458333	
16478	16557	0.9458333	
16479	16558	0.9458333	
16480	16559	0.9490196	
16481	16560	0.9607843	
16482	16561	0.9647059	
16483	16562	0.96218485	
16484	16563	0.96218485	
16485	16564	0.96218485	
16486	16565	0.96428573	
16487	16566	0.9661654	
16488	16567	0.9614035	
16489	16568	0.9633333	
16490	16569	0.96507937	
16491	16570	0.9633333	
16492	16571	0.9633333	
16493	16572	0.9614035	
16494	16573	0.9592593	
16495	16574	0.9618056	
16496	16575	0.96405226	
16497	16576	0.96405226	
16498	16577	0.9618056	
16499	16578	0.9592593	
16500	16579	0.96666664	
16501	16580	0.96666664	0.14380690760464
16502	16581	0.9618056	0.1567130757280138
16503	16582	0.96405226	0.2003487970280092
16504	16583	0.962963	0.2439845183280046
16505	16584	0.962963	0.2439845183280046
16506	16585	0.962963	0.2439845183280046
16507	16586	0.9385965	0.263003997513725
16508	16587	0.9385965	0.263003997513725
16509	16588	0.9385965	0.263003997513725
16510	16589	0.9385965	0.263003997513725
16511	16590	0.9385965	0.263003997513725
16512	16591	0.9385965	0.263003997513725
16513	16592	0.93274856	0.2439845183280046
16514	16593	0.93274856	0.2439845183280046
16515	16594	0.9287926	0.2439845183280046
16516	16595	0.90588236	0.2003487970280092
16517	16596	0.8958333	0.1567130757280138
16518	16597	0.91818184	0.170401248966684
16519	16598	0.9174603	0.170401248966684
16520	16599	0.91333336	0.170401248966684
16521	16600	0.9157895	0.170401248966684
16522	16601	0.9157895	0.170401248966684
16523	16602	0.91785717	0.1840894222053542
16524	16603	0.93846154	0.1840894222053542
16525	16604	0.93650794	0.2140369702666794
16526	16605	0.93650794	0.2140369702666794
16527	16606	0.93560606	0.1840894222053542
16528	16607	0.9347826	0.170401248966684
16529	16608	0.916388	0.1840894222053542
16530	16609	0.92236024	0.170401248966684
16531	16610	0.9246377	0.1567130757280138
16532	16611	0.89402175	0.170401248966684
16533	16612	0.89402175	0.170401248966684
16534	16613	0.89402175	0.170401248966684
16535	16614	0.8869565	0.170401248966684
16536	16615	0.875	0.1840894222053542
16537	16616	0.875	0.170401248966684
16538	16617	0.875	0.170401248966684
16539	16618	0.8695652	0.170401248966684
16540	16619	0.875	0.1840894222053542
16541	16620	0.86944443	0.170401248966684
16542	16621	0.86944443	0.1840894222053542
16543	16622	0.86944443	0.1840894222053542
16544	16623	0.8746667	0.212294112508499
16545	16624	0.88	0.2404988028116439
16546	16625	0.88	0.2404988028116439
16547	16626	0.8325	0.2422416605698242
16548	16627	0.8282051	0.2439845183280046
16549	16628	0.8269231	0.2498818031299138
16550	16629	0.8269231	0.2498818031299138
16551	16630	0.8245192	0.2557790879318231
16552	16631	0.8128205	0.2557790879318231
16553	16632	0.8128205	0.2557790879318231
16554	16633	0.8128205	0.2557790879318231
16555	16634	0.8128205	0.2557790879318231
16556	16635	0.81866664	0.2557790879318231
16557	16636	0.8277778	0.2557790879318231
16558	16637	0.83466667	0.261727660319048
16559	16638	0.845	0.2557790879318231
16560	16639	0.8373333	0.2557790879318231
16561	16640	0.8385417	0.2498818031299138
16562	16641	0.8385417	0.2498818031299138
16563	16642	0.8385417	0.2498818031299138
16564	16643	0.845	0.2557790879318231
