	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
24919	0.0224	0.03405	0.01832	0.0314	0.507	0.046	-0.079872	0.136	0.043
24920	0.04407	0.04349	0.02352	0.0365	0.785	0.295	-0.093674	0.069	0.01
24921	0.06335	0.08246	0.05699	0.06551	1.257	0.248	-0.045515	0.824	0.146
24922	0.04727	0.05285	0.03487	0.04102	0.824	0.907	1.373393	0.781	0.418
24923						0.51	-0.484226	0.606	0.309
24924						0.416	6.95917	0.343	0.991
24925						0.889	4.109608	0.578	1.0
24926						0.246	1.595978	0.035	0.328
24927						0.032	0.302164	0.002	0.068
24928						0.042	0.1433	0.003	0.025
24929						0.124	-0.110705	0.0	0.0
24930	0.00318	0.01609	0.01438	0.0162	0.07	0.0	-0.058436	0.0	0.0
24931						0.391	0.411108	0.0	0.0
24932						0.09	3.779841	0.119	0.104
24933						0.0	2.684826	1.0	1.0
24934						0.058	0.6842	1.0	0.991
24935	0.01837	0.01635	0.01502	0.01811	0.234	0.0	-0.010278	0.495	0.445
24936	0.00958	0.01461	0.01236	0.01526	0.188	0.091	-0.163562	0.0	0.0
24937	0.0031	0.01298	0.01126	0.01406	0.067	0.0	0.37029	0.0	0.008
24938						0.139	-0.040817	0.002	0.004
24939						0.0	-0.420504	0.0	0.0
24940						0.118	0.621066	0.0	0.0
24941						0.042	0.09015	0.001	0.001
24942	0.02261	0.02656	0.02082	0.03535	0.546	0.233	-0.064015	0.001	0.0
24943						0.106	0.288656	0.002	0.001
24944						0.0	0.008809	0.0	0.0
24945						0.215	-0.091031	0.0	0.0
24946						0.075	-0.333878	0.0	0.0
24947						0.195	0.293648	0.002	0.011
24948						0.184	0.695946	0.012	0.01
24949	0.0325	0.03428	0.02535	0.04022	0.677	0.125	0.418742	0.318	0.759
24950	0.02368	0.02819	0.02503	0.03252	0.559	0.764	0.388203	0.166	0.248
24951						0.241	1.540185	0.336	0.633
24952	0.0471	0.0426	0.04047	0.0459	0.908	0.792	0.217593	0.19	0.229
24953						0.487	3.50851	0.989	0.597
24954						1.066	4.581794	0.68	0.262
24955	0.03648	0.02804	0.03099	0.03016	0.662	0.388	0.484226	1.0	1.0
24956	0.0346	0.02984	0.02871	0.03584	0.981	0.187	-0.194102	0.444	0.279
24957						0.542	1.359298	0.123	0.176
24958						0.488	3.046894	0.255	0.349
24959						0.101	0.21407	0.361	0.268
24960						0.193	1.000753	0.04	0.031
24961	0.00124	0.01557	0.01761	0.01654	0.068	0.008	0.322719	0.046	0.04
24962		0.01048	0.01419	0.00979	0.13	0.173	0.06196	0.031	0.037
24963		0.01064	0.0119	0.00996	0.195	0.0	-0.01527	0.001	0.003
24964		0.01079	0.01103	0.01383	0.058	0.0	0.174427	0.113	0.056
24965		0.01146	0.01005	0.01233	0.261	0.018	-0.092499	0.039	0.049
24966		0.02904	0.02714	0.03739	0.496	0.353	0.837191	0.033	0.047
24967		0.01068	0.01187	0.01191	0.088	0.0	-0.111586	0.659	0.358
24968		0.00767	0.0095	0.00846	0.192	0.011	-0.164149	0.001	0.0
24969		0.01426	0.01624	0.01369	0.058	0.248	-0.069007	0.0	0.0
24970		0.00872	0.01035	0.0099	0.073	0.129	-0.030539	0.0	0.0
24971						0.4	-0.236681	0.0	0.0
24972						0.261	0.569971	0.0	0.0
24973						0.005	-0.45398	0.568	0.065
24974						0.162	1.558685	0.345	0.272
24975		0.0159	0.01494	0.02032	0.439	0.563	-0.161507	0.094	0.278
24976						0.0	0.548829	0.094	0.209
24977						0.627	1.069467	0.143	0.331
24978		0.02888	0.02391	0.03693	0.575	0.4	0.335346	0.017	0.056
24979						0.396	0.290712	0.002	0.016
24980		0.02492	0.02295	0.02588	0.246	0.178	0.352672	0.003	0.001
24981		0.02664	0.01748	0.03466	0.208	0.207	0.114816	0.0	0.0
24982						0.483	0.37029	0.006	0.001
24983						0.364	0.584066	0.027	0.065
24984						0.154	-0.072825	0.047	0.077
24985						0.0	-0.410227	0.017	0.075
24986		0.02123	0.01731	0.02381	0.491	0.0	0.901794	0.038	0.02
24987		0.02367	0.02147	0.02304	0.394	0.0	0.345624	0.146	0.005
24988		0.03085	0.02716	0.03066	0.38	0.18	-0.102483	0.027	0.0
24989		0.05218	0.04326	0.04952	0.302	0.121	1.315544	0.0	0.0
24990		0.03937	0.02536	0.04158	0.191	0.013	0.771414	0.008	0.001
24991						0.026	2.2191	0.14	0.006
24992						0.244	2.035276	0.062	0.013
24993		0.02684	0.02215	0.02444	0.352	0.006	-0.096023	0.311	0.439
24994		0.02777	0.01775	0.02924	0.404	0.222	1.91488	0.297	0.555
24995						0.226	1.041277	0.504	0.709
24996						0.206	3.435391	0.399	0.896
24997		0.03813	0.02768	0.03335	0.717	0.758	-0.161507	0.289	0.977
24998						0.288	1.134363	0.468	1.0
24999		0.0415	0.02957	0.03721	1.161	0.0	-0.127737	0.129	0.641
25000		0.03919	0.02751	0.03176	0.839	0.046	0.004992	0.208	0.274
25001						0.038	0.122451	0.085	0.069
25002		0.04246	0.02554	0.04332	0.619	0.389	1.501424	0.387	0.284
25003		0.03054	0.02862	0.02962	0.476	0.52	0.674216	0.356	0.071
25004						0.708	0.594931	0.392	0.193
25005						0.405	1.015142	0.506	0.031
25006		0.03522	0.02534	0.0366	0.525	0.036	1.918404	0.862	0.126
25007		0.03417	0.03015	0.03323	0.576	0.207	-0.200855	0.813	0.057
25008		0.03505	0.02758	0.03337	0.439	0.134	0.633987	0.255	0.02
25009						0.034	1.770993	0.257	0.0
25010						0.0	0.437536	0.279	0.0
25011		0.01626	0.0137	0.01687	0.22	0.183	-0.204086	0.062	0.0
25012						0.015	0.892103	0.0	0.0
25013						0.093	0.418742	0.0	0.0
25014		0.01839	0.01866	0.01676	0.204	0.295	-0.085452	0.069	0.0
25015						0.138	-0.012333	0.001	0.0
25016						0.188	0.844239	0.026	0.0
25017						0.188	3.12383	0.817	0.0
25018		0.02385	0.02721	0.02037	0.599	0.138	-0.188816	0.332	0.0
25019						0.365	1.725184	0.706	0.014
25020		0.02534	0.02411	0.02393	0.63	0.537	0.24226	1.0	0.008
25021						0.667	5.309454	1.0	0.003
25022		0.01551	0.01306	0.01739	0.413	0.306	0.037881	0.893	0.003
25023		0.024	0.02213	0.02703	0.524	0.881	0.147411	0.885	0.071
25024		0.01172	0.00953	0.01545	0.435	1.042	0.193221	0.349	0.013
25025						0.865	1.578359	0.624	0.035
25026		0.01125	0.00743	0.01482	0.154	0.612	0.096904	0.52	0.007
25027						0.133	1.788612	0.421	0.019
25028						0.343	0.666288	0.373	0.043
25029						0.09	0.091912	0.75	0.176
25030						0.724	1.474702	0.425	0.916
25031		0.00812	0.01169	0.01561	0.376	0.747	-0.18676	0.451	1.0
25032		0.02239	0.02373	0.03187	0.927	0.546	0.204673	1.0	0.563
25033						0.253	0.222879	0.18	0.88
25034		0.01569	0.01783	0.02279	0.274	0.457	-0.05638	0.045	0.248
25035		0.0113	0.01444	0.01219	0.285	0.0	-0.101309	0.005	0.178
25036						0.077	-0.131848	0.0	0.066
25037		0.0132	0.01569	0.01861	0.302	0.049	0.290124	0.191	0.356
25038		0.00652	0.01476	0.01215	0.402	0.048	0.433425	0.041	0.369
25039						0.391	2.525375	0.805	1.0
25040		0.00542	0.0094	0.01002	0.246	1.824	-0.184998	0.019	0.185
25041		0.01385	0.01264	0.01424	0.222	0.0	-0.149467	0.32	0.531
25042		0.00763	0.00549	0.00972	0.282	0.041	-0.098372	0.074	0.429
25043						0.0	1.216291	0.013	0.034
25044		0.01324	0.01199	0.01666	0.134	0.031	0.020555	0.027	0.062
25045		0.04613	0.03986	0.05312	0.816	0.178	0.206435	0.18	0.029
25046		0.05275	0.04334	0.07277	1.205	1.468	3.199592	0.63	0.124
25047		0.05788	0.04503	0.0772	1.376	0.124	4.748293	0.681	0.535
25048		0.03283	0.02824	0.03463	0.791	0.8	-0.079579	0.462	0.722
25049						0.178	-0.221117	0.0	0.0
25050		0.00631	0.00579	0.00825	0.239	0.163	-0.053738	0.0	0.001
25051						0.0	0.008809	0.0	0.0
25052						0.323	-0.42256	0.0	0.0
25053						0.217	0.21172	0.0	0.0
25054						0.218	0.529741	0.0	0.0
25055						0.0	0.295997	0.0	0.0
25056		0.00733	0.00811	0.00915	0.155	0.0	-0.121277	0.0	0.0
25057						0.0	0.733827	0.206	0.03
25058						0.0	-0.611669	0.99	0.313
25059						0.419	2.866007	0.745	0.395
25060		0.03221	0.03264	0.0321	0.385	0.844	-0.030833	0.298	0.305
25061						0.471	2.087839	0.972	0.294
25062						0.369	2.221156	0.221	0.124
25063						0.648	-0.021143	0.344	0.089
25064						0.15	0.847469	0.74	0.6
25065		0.01836	0.01684	0.01738	0.447	0.076	-0.140658	0.074	0.105
25066		0.0188	0.015	0.01977	0.197	0.149	0.70593	0.158	0.126
25067		0.01188	0.00986	0.01055	0.253	0.482	-0.017032	0.107	0.082
25068						0.0	0.399068	0.066	0.052
25069		0.01866	0.01486	0.01827	0.197	0.253	0.305394	0.207	0.042
25070						0.0	0.120689	0.017	0.016
25071		0.03569	0.02088	0.04265	0.223	0.0	0.333584	0.011	0.003
25072						0.177	0.207609	0.007	0.004
25073						0.0	-0.360306	0.0	0.0
25074						0.009	0.655129	0.0	0.0
25075		0.01814	0.01567	0.01677	0.178	0.0	0.215538	0.0	0.0
25076		0.03025	0.024	0.02829	0.317	0.0	-0.101015	0.019	0.065
25077						0.237	0.678621	0.441	0.181
25078						0.648	5.542905	0.54	0.205
25079	0.03546	0.03468	0.02313	0.03342	0.658	0.762	-0.037293	0.873	0.735
25080	0.02157	0.02389	0.01805	0.02097	0.813	0.551	0.673923	0.278	0.103
25081						0.135	2.03234	0.034	0.046
25082						0.189	1.408337	0.005	0.006
25083	0.00423	0.0223	0.01577	0.02114	0.289	0.0	-0.253125	0.003	0.002
25084						0.0	-0.172078	0.22	0.167
25085						0.235	0.164443	0.138	0.054
25086	0.02964	0.04597	0.03508	0.04442	0.442	0.085	0.236093	0.093	0.031
25087	0.00917	0.02017	0.01884	0.01604	0.324	0.723	-0.03465	0.221	0.03
25088						0.408	-0.371171	0.0	0.0
25089						0.148	-0.004405	0.004	0.006
25090						0.168	0.568797	0.077	0.01
25091						0.561	2.086371	0.22	0.1
25092						0.379	6.563333	0.736	0.108
25093	0.02229	0.03437	0.0305	0.02827	1.061	0.162	0.129205	0.777	0.693
25094	0.03013	0.02692	0.01741	0.02747	0.413	0.139	0.467782	0.538	0.213
25095	0.03825	0.03089	0.02543	0.02602	0.359	0.128	0.228752	0.135	0.043
25096	0.04968	0.0515	0.04088	0.04913	0.269	0.135	1.163728	0.871	0.25
25097	0.0398	0.03083	0.02406	0.03021	0.373	0.306	0.307156	0.304	0.177
25098						0.491	0.04992	0.253	0.131
25099						0.712	1.109697	0.258	0.051
25100	0.02733	0.03169	0.02955	0.03612	0.593	0.379	2.56678	0.786	0.077
25101	0.00578	0.00645	0.00476	0.0083	0.155	0.0	0.119515	0.429	0.048
25102	0.02668	0.02382	0.02399	0.02661	0.489	0.152	0.914421	0.307	0.159
25103	0.02372	0.01933	0.01885	0.02023	0.544	0.0	-0.067245	0.153	0.15
25104	0.0167	0.0218	0.02067	0.02197	0.687	0.038	-0.049333	0.146	0.63
25105	0.01535	0.01681	0.01191	0.02171	1.077	0.743	-0.069301	0.868	0.547
25106						0.952	2.267552	0.429	0.048
25107	0.01203	0.00795	0.00821	0.00863	0.147	0.087	0.459853	0.262	0.62
25108	0.09922	0.05428	0.0486	0.06617	0.6	0.186	-0.110705	0.128	0.849
25109	0.02245	0.02237	0.02219	0.02517	0.722	0.032	0.627233	0.0	0.245
25110						0.033	0.073412	0.002	0.982
25111						0.089	-0.436361	0.016	0.952
25112						0.007	0.494504	0.077	0.874
25113	0.00359	0.00669	0.00723	0.00857	0.386	0.0	0.356195	0.02	0.7
25114	0.00359	0.01421	0.01606	0.01926	0.211	0.0	-0.192633	0.0	0.057
25115	0.01456	0.02958	0.02668	0.04734	0.305	0.03	0.645145	0.0	0.008
25116						0.0	0.249307	0.001	0.023
25117	0.0013	0.00769	0.01029	0.01099	0.0	0.006	0.185292	0.0	0.0
25118	0.00076	0.01713	0.01151	0.03224	0.0	0.019	0.154753	0.0	0.0
25119						0.015	-0.419036	0.0	0.027
25120	0.00218	0.01536	0.01062	0.02909	0.031	0.102	-0.008516	0.0	0.002
25121	0.05079	0.03829	0.05177	0.0646	0.052	0.153	-0.053738	0.997	0.861
25122	0.04052	0.02581	0.03411	0.04533	0.193	0.629	-0.071944	0.965	0.682
25123						0.122		0.734	0.247
25124						0.0	0.418742	0.01	0.113
25125	0.0036	0.00624	0.00653	0.01119	0.092	0.127	-0.110705	0.0	0.006
25126						0.221	-0.110705	0.0	0.0
25127						0.0	-0.020849	0.0	0.0
25128						0.082	-0.124213	0.0	0.0
25129						0.0	-0.19234	0.0	0.0
25130						0.0	-0.38233	0.0	0.0
25131	0.00339	0.01216	0.01672	0.01773	0.074	0.0	-0.209078	0.0	0.0
25132	0.00217	0.01426	0.0121	0.02761	0.11	0.0	0.496559	0.0	0.0
25133	0.0037	0.00613	0.0065	0.00922	0.029	0.171	-0.059023	0.0	0.004
25134	0.0051	0.00784	0.00802	0.01337	0.023	0.0	0.069007	0.0	0.0
25135						0.29	0.191165	0.0	0.0
25136	0.03075	0.01711	0.01955	0.02427	0.047	0.066	0.189109	0.069	0.143
25137	0.02213	0.0108	0.01325	0.01632	0.039	0.786	0.368822	0.05	0.0
25138						0.377	0.436068	0.293	0.088
25139						0.754	0.305688	0.516	0.417
25140						1.466	1.276783	0.779	0.115
25141	0.01924	0.01657	0.01503	0.01891	0.343	0.586	0.50948	0.76	0.122
25142	0.03952	0.03812	0.03518	0.04164	0.023	0.717	-0.171784	0.57	0.176
25143	0.03382	0.02664	0.01868	0.03504	0.263	0.387	-0.149173	0.25	0.254
25144						0.061	0.104245	0.29	0.47
25145						0.152	5.344105	0.956	0.47
25146	0.04924	0.03974	0.03209	0.04301	0.013	0.18	-0.051388	0.692	0.455
25147	0.03744	0.03393	0.02883	0.03479	0.088	0.702	0.204086	0.253	0.226
25148						0.0	0.466901	0.275	0.106
25149	0.00426	0.01644	0.01062	0.02025	0.058	0.374	0.139483	0.047	0.046
25150						0.0	0.400536	0.018	0.018
25151	0.0027	0.01978	0.01307	0.0245	0.038	0.141	0.139189	0.022	0.061
25152						0.0	-0.236387	0.003	0.048
25153	0.00201	0.02546	0.01333	0.03525	0.055	0.03	0.215244	0.144	0.244
25154	0.00239	0.00821	0.01096	0.01107	0.222	0.06	-0.131848	0.025	0.153
25155						0.13	-0.160038	0.004	0.28
25156	0.00692	0.02614	0.01787	0.029	0.14	0.355	0.406997	0.032	0.146
25157						0.358	0.175014	0.122	0.322
25158	0.05428	0.05218	0.04224	0.05452	0.177	0.244	-0.059611	0.104	0.349
25159						0.0	-0.115697	0.087	0.121
25160	0.03057	0.03808	0.0279	0.04045	0.113	0.0	0.060198	0.222	0.126
25161						0.0	0.350322	0.011	0.041
25162	0.00133	0.01385	0.00757	0.01749	0.072	0.762	-0.079579	0.0	0.018
25163	0.00218	0.03005	0.01038	0.04569	0.231	0.023	1.333163	0.026	0.081
25164	0.00491	0.00781	0.00742	0.00772	0.466	0.083	-0.032301	0.006	0.141
25165	0.01419	0.01702	0.01151	0.0182	0.104	0.146	-0.16738	0.035	0.224
25166						0.144	4.234114	0.507	0.682
25167	0.04741	0.04279	0.03545	0.03888	0.0	0.372	-0.012627	0.937	1.0
25168	0.03526	0.03712	0.03303	0.03268	0.0	0.575	-0.078991	0.689	0.86
25169	0.04176	0.04974	0.03847	0.05106	0.903	0.931	2.385011	0.724	0.501
25170						0.0	0.488631	0.06	0.108
25171						0.032	-0.298934	0.088	0.069
25172						0.278	0.484813	0.008	0.064
25173						0.0	0.329767	0.0	0.015
25174	0.00556	0.00781	0.00584	0.01052	0.177	0.24	0.185879	0.0	0.018
25175	0.02695	0.02698	0.0242	0.02807	0.465	0.0	0.353259	0.028	0.099
25176	0.03925	0.03934	0.03441	0.04058	0.729	0.387	-0.08369	0.046	0.089
25177						0.433	0.143888	0.042	0.143
25178						0.416	3.18902	0.632	0.345
25179	0.00372	0.00866	0.00746	0.01027	0.157	0.099	-0.089563	0.015	0.094
25180						0.298	0.829556	0.006	0.089
25181						0.136	0.229046	0.004	0.124
25182	0.00565	0.01129	0.01074	0.01364	0.366	0.052	0.392314	0.009	0.12
25183						0.0	-0.073706	0.0	0.0
25184	0.03626	0.04287	0.04328	0.05224	0.758	0.347	1.191331	0.433	0.282
25185	0.00614	0.00898	0.00927	0.01156	0.198	0.0	-0.110118	0.087	0.079
25186						0.83	-0.308918	0.109	0.006
25187						0.224	1.800945	0.275	0.156
25188	0.02249	0.01202	0.00909	0.01531	0.355	0.448	-0.08046	0.252	0.039
25189						0.058	1.55428	0.303	0.215
25190	0.02933	0.01514	0.0125	0.02261	0.283	0.201	0.147705	0.271	0.261
25191						1.2	1.487328	0.19	0.243
25192	0.02345	0.02236	0.01868	0.02824	0.599	1.057	0.288069	0.321	0.619
25193	0.02141	0.01824	0.01649	0.02067	0.421	1.89	0.024666	1.0	0.257
25194	0.02887	0.03154	0.03209	0.03622	0.937	0.405	-0.119515	0.151	0.684
25195	0.02428	0.03508	0.03256	0.0422	0.859	1.963	-0.158864	0.08	0.492
25196						0.724	-0.092206	0.023	0.29
25197						0.161	0.593463	0.013	0.281
25198						0.116	0.191165	0.002	0.114
25199	0.00226	0.01132	0.01282	0.01612	0.175	0.0	0.126856	0.0	0.014
25200	0.00142	0.01905	0.01095	0.03154	0.183	0.0	0.312442	0.195	0.266
25201	0.00618	0.01181	0.01558	0.01439	0.35	0.087	0.14565	0.03	0.243
25202						0.393	0.769065	0.008	0.387
25203						0.092	0.959055	0.172	0.771
25204						0.929	0.816049	0.632	1.0
25205						1.861	2.577645	1.0	0.995
25206	0.03625	0.02778	0.02936	0.03351	0.47	0.855	-0.124213	0.534	0.638
25207	0.04709	0.04972	0.04524	0.06289	0.711	0.703	0.563805	1.0	1.0
25208	0.03523	0.02705	0.02265	0.03275	0.43	1.39	0.864794	0.444	0.539
25209						0.073	0.735002	0.606	0.623
25210						0.007	0.427846	0.092	0.317
25211						0.687	0.044635	0.0	0.214
25212						0.43	-0.021143	0.024	0.239
25213						0.188	0.404647	0.006	0.16
25214		0.01769	0.01827	0.01906	0.196	0.243	-0.169729	0.0	0.0
25215						0.109	0.091618	0.006	0.319
25216		0.0223	0.01975	0.02713	0.84	1.291	-0.112467	0.147	0.304
25217						0.007	0.309505	0.113	0.074
25218						0.271	0.362068	0.015	0.029
25219						0.102	-0.265164	0.011	0.039
25220						0.077	0.857159	0.043	0.154
25221						0.149	0.181181	0.015	0.095
25222						0.232	1.323179	0.175	0.313
25223		0.01449	0.01946	0.02233	0.071	0.261	0.720907	0.065	0.011
25224						0.045	-0.005873	0.004	0.075
25225		0.01782	0.01671	0.0193	0.116	0.129	0.193221	0.012	0.017
25226						0.089	-0.377338	0.003	0.026
25227		0.01419	0.0131	0.01497	0.076	0.0	0.272506	0.0	0.003
25228						0.0	-0.165618	0.0	0.0
25229						0.005	0.102777	0.0	0.0
25230						0.0	-0.323894	0.0	0.001
25231		0.01499	0.01508	0.01458	0.084	0.069	0.051095	0.0	0.0
25232						0.108	0.240204	0.0	0.044
25233						0.189	0.616368	0.002	0.221
25234						0.034	0.270744	0.038	0.212
25235		0.01016	0.00958	0.01086	0.141	0.18	-0.062841	0.018	0.206
25236						0.085	-0.47248	0.011	0.052
25237						0.072	0.362949	0.002	0.014
25238						0.0	-0.250776	0.012	0.057
25239		0.01612	0.01589	0.01367	0.176	0.029	0.398481	0.002	0.019
25240		0.01882	0.00949	0.02416	0.094	0.142	0.688899	0.026	0.123
25241		0.01059	0.01005	0.0094	0.12	0.083	0.246958	0.006	0.043
25242						0.054	0.855691	0.046	0.123
25243	0.04315	0.05343	0.04295	0.05184	0.966	0.604	-0.101015	0.982	0.614
25244						1.433	-0.017619	0.961	0.562
25245						0.927	0.254299	0.437	0.277
25246	0.0189	0.01784	0.01434	0.01772	0.188	0.351	0.019674	1.0	0.783
25247	0.01549	0.01473	0.01318	0.01411	0.219	1.498	0.48452	0.208	0.247
25248						0.932	1.039515	0.112	0.076
25249						0.18	1.238021	0.454	0.13
25250						0.171	0.622828	0.0	0.0
25251						0.041	-0.241085	0.0	0.0
25252						0.068	0.283371	0.125	0.106
25253	0.00414	0.01114	0.00981	0.01309	0.375	0.048	-0.131848	0.016	0.021
25254	0.00273	0.01284	0.01182	0.01367	0.099	0.109	-0.14007	0.05	0.064
25255	0.00335	0.00672	0.00525	0.0081	0.1	0.13	-0.007048	0.018	0.034
25256	0.00332	0.00797	0.00596	0.00888	0.105	0.144	-0.137721	0.016	0.054
25257						0.098	0.166499	0.037	0.077
25258						0.041	-0.201149	0.115	0.19
25259	0.0054	0.01102	0.00994	0.01178	0.323	0.174	-0.081928	0.026	0.085
25260						0.081	-0.215831	0.031	0.092
25261						0.074	0.278966	0.004	0.026
25262	0.00278	0.01443	0.01488	0.01488	0.137	0.138	-1.960102	0.0	0.0
25263						0.877	-0.046984	0.083	0.19
25264						0.658	3.261551	0.322	0.538
25265						2.42	1.10353	0.235	0.452
25266						0.168	2.350948	0.004	0.006
25267	0.00281	0.01378	0.01261	0.01695	0.117	0.21	-0.218474	0.0	0.0
25268						0.085	0.074587	0.023	0.023
25269						0.189	-0.001175	0.034	0.027
25270						0.219	0.78316	0.056	0.028
25271	0.01477	0.01178	0.01127	0.01333	0.127	0.307	-0.115404	0.046	0.074
25272						0.027	0.02173	0.146	0.046
25273						0.059	0.670986	0.2	0.099
25274	0.01624	0.01576	0.01517	0.01852	0.36	0.005	-0.14653	0.062	0.023
25275	0.22298	0.08004	0.08925	0.09819	0.141	0.212	0.539138	0.0	0.0
25276	0.02525	0.02721	0.01775	0.03669	0.123	0.602	0.554408	0.85	0.099
25277	0.05751	0.05403	0.04717	0.0607	1.141	1.538	-0.019968	0.804	0.987
25278						1.951	-0.059611	0.775	0.944
25279						0.286	0.691248	0.125	0.761
25280						0.341	2.592327	0.08	0.466
25281						0.02	2.126307	0.03	0.064
25282	0.0084	0.02242	0.02247	0.02782	0.163	0.176	0.303632	0.029	0.136
25283						0.082	2.12572	0.091	0.357
25284						0.263	2.047022	0.119	1.0
25285						0.403	-0.209665	0.095	1.0
25286	0.00656	0.01812	0.01613	0.02011	0.223	0.43	-0.427258	0.323	1.0
25287						0.636	0.690661	0.193	0.218
25288						0.633	0.427552	0.114	0.216
25289						2.153	2.730342	0.318	0.17
25290						0.459	1.268267	0.145	0.035
25291						0.14	-0.202617	0.009	0.03
25292	0.00238	0.01443	0.01258	0.01676	0.155	0.0	-0.054325	0.031	0.098
25293						0.041	-0.365592	0.026	0.1
25294	0.00385	0.0333	0.02344	0.03945	0.219	0.195	0.715914	0.145	0.228
25295	0.0045	0.01256	0.01097	0.01582	0.277	0.036	0.251069	0.063	0.177
25296	0.0057	0.01403	0.01103	0.01498	0.412	0.285	0.084864	0.019	0.094
25297						0.0	0.576138	0.012	0.051
25298						0.0	0.003817	0.0	0.0
25299						0.03	0.265164	0.0	0.016
25300	0.0036	0.01932	0.01659	0.01982	0.197	0.189	0.3236	0.0	0.0
25301						1.286	1.232735	0.691	0.064
25302						2.525	-0.388203	0.669	0.01
25303						3.443	0.774938	0.339	0.056
25304						0.73	1.886396	0.931	0.043
25305						0.332	0.078404	0.021	0.021
25306						0.097	0.836898	0.029	0.07
25307						0.858	-1.191918	0.005	0.013
25308	0.00202	0.01902	0.01557	0.01832	0.196	0.12	-0.232276	0.018	0.018
25309						0.044	1.058602	0.007	0.022
25310						0.322	0.813406	0.0	0.0
25311						0.239	-0.614899	0.0	0.0
25312						1.857	4.144258	0.012	0.008
25313						0.19	-0.770239	0.005	0.0
25314						0.243	0.065484	0.01	0.005
25315	0.01084	0.02196	0.01044	0.01756	0.362	0.3	-0.101896	0.001	0.002
25316						0.314	0.768771	0.005	0.009
25317	0.26272		0.20368	0.24912	5.565	0.005	0.627233	0.018	0.003
25318	0.00456	0.032	0.01659	0.02734	0.186	0.062	-0.462496	0.022	0.005
25319						0.156	0.227284	0.108	0.005
25320						0.139	0.388497	0.015	0.0
25321	0.00471	0.02345	0.01686	0.02249	0.226	0.088	0.095729	0.0	0.0
25322						0.005	2.218219	0.0	0.0
25323						0.216	0.03377	0.013	0.0
25324	0.00694	0.02373	0.01822	0.0225	0.671	1.709	1.021309	0.058	0.029
25325	0.00359	0.00641	0.00521	0.00536	0.1	0.107	0.313029	0.0	0.0
25326	0.01481	0.01775	0.01249	0.01708	0.286	0.212	-0.041404	0.493	0.173
25327	0.02698	0.02659	0.01816	0.02493	0.498	2.521	1.235085	0.28	0.119
25328						1.641	0.831906	0.327	0.159
25329						0.487	2.04203	0.39	0.123
25330						0.681	2.439043	0.251	0.082
25331						2.112	1.938372	0.521	0.324
25332	0.03507	0.02694	0.02196	0.03128	0.78	1.818	1.232735	0.432	0.918
25333						0.28	0.548535	0.385	0.755
25334						0.847	1.371337	0.497	0.933
25335	0.0621	0.04283	0.0347	0.04576	0.584	0.473	-0.113348	0.489	0.988
25336	0.06281	0.04033	0.03321	0.04574	0.854	0.902	-0.190578	0.552	0.996
25337						0.0	0.762311	0.147	0.664
25338	0.01283	0.01562	0.01464	0.0146	0.568	0.183	-0.079579	0.025	0.411
25339	0.01542	0.0323	0.02715	0.03304	0.665	0.664	1.029531	0.0	0.108
25340						0.042	0.564098	0.013	0.072
25341	0.03617	0.02898	0.02174	0.03779	0.953	0.11	-0.054325	0.0	0.002
25342	0.00154	0.00775	0.00692	0.00819	0.065	0.04	0.107475	0.0	0.0
25343						0.0	-0.314791	0.001	0.007
25344	0.00511	0.01914	0.00995	0.02932	0.132	0.177	0.827207	0.008	0.02
25345						0.046	0.576432	0.014	0.034
25346						0.051	0.119808	0.0	0.012
25347	0.00457	0.00483	0.00565	0.00638	0.355	0.0	-0.062253	0.0	0.014
25348						0.0	0.060785	0.004	0.024
25349	0.00335	0.01034	0.01232	0.01471	0.111	0.208	-0.130673	0.013	0.078
25350	0.04762	0.05228	0.04818	0.0707	1.457	0.839	1.354306	0.65	0.565
25351	0.05256	0.04399	0.04806	0.05349	1.15	2.003	0.108063	1.0	0.79
25352						0.635	0.621947	0.792	0.3
25353						0.38	3.659151	1.0	0.12
25354						0.554	0.298053	0.015	0.001
25355	0.00309	0.00769	0.0096	0.01086	0.093	0.053	-0.10865	0.011	0.001
25356						0.0	0.274855	0.001	0.003
25357	0.00115	0.01276	0.0079	0.02473	0.102	0.232	0.166499	0.058	0.0
25358	0.01248	0.01115	0.0167	0.01629	0.388	0.243	-0.160919	0.134	0.0
25359	0.01184	0.01358	0.01915	0.01694	0.505	0.406	0.099547	0.404	0.185
25360	0.00788	0.01481	0.01952	0.01968	0.735	2.92	-0.07165	0.099	0.045
25361						0.373	0.272212	0.0	0.0
25362						0.058	0.261053	0.0	0.0
25363	0.0306	0.01462	0.02775	0.03321	0.872	0.057	-0.124213	0.0	0.0
25364						0.033	-0.224641	0.0	0.0
25365						0.061	0.423734	0.0	0.0
25366	0.00191	0.00632	0.01074	0.01225	0.103	0.321	1.338155	0.0	0.0
25367	0.00919	0.00824	0.01637	0.01204	0.228	0.075	0.283664	0.24	0.063
25368	0.03678	0.01733	0.02847	0.03278	0.623	0.06	-0.034063	0.294	0.67
25369	0.02472	0.01131	0.01344	0.02022	0.512	0.448	-0.263109	0.419	0.976
25370						0.232	0.737938	0.525	0.609
25371						0.098	2.104577	0.517	0.342
