	Lan-Huh7	Lan-Vero	Lan-Vero-1	Lan-Vero-2	Manfredonia-vitro	Manfredonia	Huston	Sun	Sun-vitro
11102	0.01312	0.01938	0.02037	0.0198	0.254	0.185	0.097491	0.058	0.163
11103	0.00834	0.02166	0.01069	0.02757	0.2	0.284	-0.022024	0.167	0.141
11104						0.41	0.953476	0.341	0.218
11105						0.804	1.717842	0.576	0.099
11106						0.334	1.956872	0.366	0.348
11107						2.226	4.477255	0.925	0.628
11108						0.935	0.807239	0.874	0.561
11109	0.04228	0.04174	0.04322	0.05113	0.844	0.948	0.16826	0.773	0.294
11110						0.616	2.817849	1.0	1.0
11111	0.02125	0.02087	0.01926	0.02786	0.547	2.598	0.037881	0.79	0.753
11112						2.363	3.39105	0.591	0.29
11113						0.071	0.613725	0.063	0.138
11114						0.292	0.166205	0.0	0.041
11115						0.525	0.219355	0.0	0.0
11116						0.24	0.797549	0.0	0.0
11117	0.00947	0.00668	0.0061	0.01062	0.23	0.653	0.075174	0.224	0.023
11118						0.676	0.361481	0.343	0.214
11119						0.548	1.582764	0.954	0.189
11120	0.02512	0.01577	0.01398	0.02218	0.348	1.733	0.022611	0.659	0.187
11121						0.267	0.397893	0.21	0.236
11122						0.669	1.646486	0.196	0.285
11123						0.358	0.512123	0.239	0.066
11124	0.13595	0.08318	0.0944	0.09778	0.273	0.291	0.32918	0.718	0.096
11125						0.0	0.538551	0.671	0.708
11126	0.02103	0.01735	0.01438	0.02086	0.503	0.71	0.050508	0.06	0.313
11127						0.469	0.393489	0.097	0.195
11128						0.351	0.048746	0.077	0.512
11129						0.077	-0.013214	0.005	0.263
11130	0.01562	0.02238	0.02027	0.02571	0.23	0.216	-0.079285	0.006	0.02
11131						0.135	0.084571	0.0	0.036
11132						0.737	0.113055	0.0	0.106
11133	0.00312	0.01468	0.01495	0.0172	0.3	0.461	-0.007635	0.003	0.017
11134						0.29	-0.044341	0.051	0.101
11135						0.242	0.051976	0.086	0.117
11136						0.559	0.336227	0.025	0.174
11137						2.007	0.466313	0.13	0.23
11138						0.285	0.123332	0.018	0.061
11139	0.02091	0.02867	0.02929	0.03069	0.251	0.499	0.49098	0.013	0.095
11140	0.02387	0.02507	0.02412	0.02617	0.335	1.086	0.057555	1.0	0.502
11141	0.03266	0.03042	0.01877	0.03705	0.583	1.889	0.087214	0.072	0.29
11142						0.753	1.477638	0.06	0.168
11143						0.581	0.263402	0.182	0.085
11144	0.01056	0.01421	0.00947	0.01629	0.343	0.334	-0.103951	0.037	0.344
11145						0.292	0.37587	0.18	0.278
11146						2.022	1.142292	0.526	0.079
11147						1.021	0.36706	1.0	0.251
11148						1.058	3.730214	0.158	0.077
11149						0.976	6.721022	0.879	0.343
11150						0.837	0.191165	0.231	0.37
11151						0.181	0.294823	0.108	0.164
11152	0.0085	0.02799	0.02267	0.02632	0.406	0.859	0.426671	0.221	0.303
11153	0.01867	0.02826	0.01948	0.02759	0.652	0.235	0.04669	0.204	1.0
11154	0.02595	0.04634	0.02977	0.04255	0.712	0.277	0.040817	0.054	0.035
11155	0.01956	0.03384	0.02309	0.03091	0.557	1.005	0.023786	0.023	0.262
11156	0.00462	0.02384	0.01643	0.02181	0.223	0.158	0.050214	1.0	1.0
11157	0.00356	0.01515	0.0127	0.0124	0.221	0.45	0.001762	0.112	0.204
11158						0.766	0.461321	0.093	0.15
11159	0.0053	0.01579	0.01101	0.01442	0.228	0.0	-0.03142	0.08	0.648
11160	0.00569	0.01598	0.01521	0.01439	0.304	0.335	-0.265458	0.049	0.523
11161						0.207	0.152991	0.019	0.052
11162	0.00501	0.02473	0.01909	0.02293	0.239	0.119	-0.122158	0.089	0.166
11163	0.00504	0.0128	0.01034	0.01598	0.327	0.598	0.03465	0.002	0.249
11164						0.79	0.913833	0.07	0.726
11165						0.007	0.160919	0.006	0.193
11166	0.00642	0.02564	0.02049	0.02467	0.255	0.162	-0.020262	0.219	0.976
11167	0.00791	0.01864	0.01595	0.01822	0.254	1.203	0.303926	0.27	0.234
11168						0.12	0.151816	0.259	0.027
11169						1.387	0.272799	0.53	0.32
11170						0.423	0.349148	0.193	0.242
11171	0.02102	0.03751	0.02558	0.03935	0.443	1.856	0.067539	0.588	0.082
11172						0.3	0.539138	0.108	0.048
11173	0.02086	0.05016	0.03323	0.0522	0.566	0.617	0.29541	0.018	0.443
11174						0.125	1.247418	0.507	0.451
11175						1.95	0.445464	0.159	0.182
11176						0.48	0.109237	0.11	0.126
11177						0.785	0.918825	0.114	0.115
11178						0.086	0.924992	0.231	0.364
11179						2.209	0.471305	0.01	0.07
11180						0.161	0.797549	0.108	0.047
11181						0.235	0.310386	0.382	0.045
11182						0.226	0.378513	0.657	0.001
11183						0.14	1.176061	0.258	0.196
11184						0.77	1.606256	0.428	0.21
11185						0.447	-0.01204	0.122	0.161
11186						0.116	-0.064896	0.214	0.472
11187						0.233	0.263109	0.312	0.32
11188	0.01554	0.02119	0.02059	0.02272	0.138	0.31	0.101602	0.049	0.14
11189	0.02205	0.02982	0.02927	0.03281	0.079	0.197	0.134491	0.026	0.021
11190	0.01233	0.02739	0.01778	0.0336	0.205	0.226	0.024079	0.0	0.0
11191						1.005	0.20203	0.147	0.036
11192						0.651	0.472186	0.077	0.06
11193	0.01222	0.02108	0.01705	0.02682	0.074	0.449	0.066071	0.182	0.034
11194						0.279	0.694478	0.04	0.013
11195	0.03077	0.04171	0.02745	0.05427	0.099	0.343	0.573789	0.199	0.036
11196						0.514	1.490559	0.125	0.065
11197						0.245	1.940428	0.16	0.087
11198						0.118	0.58436	0.155	0.015
11199	0.01673	0.02327	0.03008	0.02732	0.087	0.262	0.223466	0.0	0.0
11200	0.011	0.02432	0.01422	0.0356	0.106	0.021	0.236387	0.128	0.013
11201	0.03046	0.01762	0.02085	0.02401	0.11	0.406	0.0555	0.011	0.024
11202	0.02852	0.02419	0.02781	0.03271	0.034	0.431	0.436655	0.154	0.038
11203						0.053	1.809461	0.334	0.06
11204						0.349	0.533559	0.272	0.056
11205						0.413	1.912531	0.676	0.173
11206	0.02148	0.01464	0.02271	0.01706	0.051	0.418	0.032301	0.33	0.093
11207						0.567	0.426965	0.003	0.037
11208	0.01945	0.02084	0.01854	0.02587	0.322	0.417	0.132729	0.063	0.042
11209						0.948	0.733827	0.104	0.046
11210						0.433	1.405401	0.353	0.199
11211	0.02302	0.01401	0.01205	0.01955	0.413	0.811	1.605375	0.307	0.119
11212						0.899	0.738232	0.299	0.099
11213						1.975	0.88623	0.342	0.105
11214						0.104	1.008095	0.868	0.276
11215						0.834	2.151561	0.358	0.309
11216	0.01987	0.01776	0.01425	0.01845	0.375	0.975	0.160626	0.519	0.745
11217	0.0351	0.02886	0.02457	0.02772	0.799	1.574	0.377632	0.933	0.547
11218						1.371	0.891223	0.562	0.515
11219		0.0222	0.01274	0.02481	0.047	1.641	-0.010865	0.206	0.754
11220						1.043	1.146697	0.123	0.394
11221						0.214	0.67774	0.147	0.415
11222						0.158	0.104832	0.099	0.09
11223						0.138	0.110705	0.007	0.048
11224		0.02036	0.01552	0.0204	0.07	0.599	-0.017913	0.056	0.223
11225						0.238	0.40406	0.38	0.488
11226		0.02149	0.01482	0.02117	0.102	0.875	0.035825	0.298	0.915
11227						0.131	0.693304	0.428	1.0
11228		0.01822	0.01226	0.01874	0.147	0.768	0.0555	0.119	0.918
11229						1.378	2.687175	0.545	1.0
11230						0.542	0.449869	0.141	0.217
11231		0.02301	0.01806	0.0232	0.08	0.224	0.076055	0.0	0.019
11232		0.02777	0.01602	0.02848	0.256	0.363	0.005873	0.0	0.032
11233						0.118	0.343862	0.059	0.181
11234						0.475	0.258117	0.081	0.061
11235		0.02572	0.02123	0.02451	0.167	0.274	0.072825	0.122	0.03
11236						0.369	1.132601	0.664	0.66
11237		0.03481	0.0212	0.03649	0.144	1.154	0.040523	1.0	0.347
11238						1.129	2.268139	0.972	0.161
11239						0.606	0.943786	0.621	0.202
11240						1.057	1.895206	0.375	0.167
11241						0.432	0.31391	0.061	0.065
11242						0.25	0.201736	0.0	0.109
11243						0.62	0.349441	0.0	0.117
11244						0.77	0.051388	0.001	0.265
11245						0.073	-0.029071	0.122	0.144
11246		0.0068	0.0043	0.00843	0.212	0.132	-0.044341	0.0	0.026
11247						0.107	0.061372	0.0	0.019
11248						0.033	0.094555	0.0	0.04
11249	0.0024	0.01874	0.01507	0.01954	0.182	0.16	0.031127	0.009	0.044
11250						0.088	0.053444	0.0	0.015
11251						0.124	0.057555	0.028	0.091
11252	0.00166	0.00612	0.00481	0.00652	0.056	0.189	-0.024079	0.019	0.107
11253						1.013	0.445171	0.162	0.535
11254						1.809	4.582381	0.98	1.0
11255	0.00317	0.013	0.01095	0.01282	0.104	0.196	0.038174	0.009	0.17
11256						0.925	0.031714	0.013	0.089
11257						0.074	0.063134	0.112	0.201
11258	0.00298	0.01363	0.01245	0.01355	0.181	0.08	0.024079	0.005	0.039
11259	0.00143	0.01338	0.0144	0.01573	0.097	0.021	-0.013508	0.691	0.682
11260	0.00251	0.00914	0.01	0.00928	0.083	0.092	-0.088682	0.0	0.018
11261						0.069	0.063722	0.0	0.001
11262						0.046	-0.037293	0.0	0.002
11263						0.074	0.128324	0.001	0.038
11264						0.107	0.229927	0.029	0.052
11265						0.051	0.513591	0.001	0.009
11266						0.286	1.331695	0.32	0.084
11267						0.494	2.033221	0.37	0.955
11268	0.05926	0.06045	0.05455	0.06895	2.082	1.092	0.219649	0.385	0.454
11269						0.29	3.832404	1.0	0.881
11270	0.02723	0.01866	0.01416	0.02109	0.574	1.718	0.055793	0.321	0.187
11271						2.951	1.938372	0.603	0.072
11272						0.185	0.01527	0.035	0.006
11273						0.343	0.126269	0.0	0.005
11274						0.094	0.16738	0.0	0.048
11275						0.15	0.200268	0.003	0.065
11276						0.299	0.405528	0.102	0.306
11277	0.01076	0.01224	0.01513	0.01521	0.561	0.185	0.049333	0.109	0.353
11278						0.043	0.322426	0.173	0.783
11279	0.00525	0.0274	0.0228	0.02857	0.183	0.356	-0.05638	0.034	0.125
11280	0.0019	0.01314	0.01278	0.01573	0.075	0.078	0.071063	0.0	0.006
11281						0.0	0.225228	0.0	0.0
11282	0.00469	0.01036	0.01143	0.01274	0.099	0.499	-0.02173	0.0	0.01
11283						2.711	0.35091	0.054	0.062
11284						0.574	0.840715	0.244	0.143
11285						0.125	3.78219	0.736	0.226
11286						3.653	7.775219	1.0	0.743
11287						2.626	1.24595	1.0	0.832
11288						0.603	2.433463	0.704	0.809
11289	0.00244	0.01297	0.01365	0.01572	0.093	0.228	0.053444	0.0	0.0
11290						0.124	0.023786	0.0	0.0
11291						0.225	-0.062547	0.0	0.0
11292						0.982	0.160626	0.0	0.0
11293						0.122	0.147411	0.0	0.058
11294						0.141	0.223466	0.113	0.275
11295						0.102	0.200562	0.155	0.796
11296						0.776	0.991063	0.087	1.0
11297	0.01747	0.01718	0.0202	0.01995	0.647	1.226	0.047277	0.794	0.522
11298	0.01181	0.01901	0.01912	0.02044	0.788	0.766	0.04669	0.111	0.299
11299						0.214	0.238736	0.145	0.017
11300	0.0021	0.01481	0.01278	0.0161	0.124	0.067	0.150935	0.003	0.0
11301						0.128	0.449576	0.141	0.094
11302	0.02626	0.0255	0.01864	0.02542	0.409	0.049	1.268561	0.58	0.182
11303	0.03147	0.02463	0.01947	0.02315	0.467	0.0	0.067245	0.93	0.162
11304	0.06042	0.06471	0.04954	0.06103	1.625	0.01	0.066952	0.919	0.233
11305	0.07274	0.06677	0.04965	0.06214	2.045	1.093	0.039349	0.467	0.047
11306						0.106	0.06196	0.105	0.071
11307	0.00346	0.0089	0.00636	0.00948	0.205	0.027	0.008809	0.003	0.014
11308	0.00107	0.01015	0.0096	0.00979	0.091	0.14	0.013214	0.0	0.0
11309						0.0	0.10542	0.0	0.0
11310						0.159	0.121277	0.0	0.0
11311						0.025	0.031714	0.0	0.0
11312						0.041	0.079579	0.0	0.0
11313						0.038	0.162387	0.0	0.0
11314						0.054	0.137134	0.03	0.028
11315	0.00208	0.01066	0.00828	0.01046	0.117	0.227	-0.237855	0.006	0.012
11316						0.043	-0.177951	0.052	0.017
11317						0.083	-0.075761	0.001	0.009
11318						0.0	0.051388	0.037	0.027
11319	0.00211	0.00874	0.00441	0.00995	0.092	0.089	0.010278	0.0	0.002
11320						0.0	0.00646	0.014	0.011
11321						0.071	-0.111586	0.0	0.0
11322	0.00116	0.01598	0.0116	0.01655	0.112	0.081	0.039643	0.006	0.005
11323	0.00222	0.00971	0.00617	0.0106	0.124	0.205	0.034063	0.011	0.005
11324						0.202	0.085452	0.0	0.0
11325	0.00145	0.01931	0.01386	0.0204	0.104	0.291	-0.036119	0.122	0.003
11326	0.0078	0.0163	0.01234	0.01722	0.508	0.131	0.005873	0.006	0.0
11327						0.105	-0.003817	0.024	0.002
11328	0.00542	0.01919	0.01474	0.01976	0.289	0.156	0.112761	0.047	0.011
11329						0.25	5.237804	0.244	0.001
11330						0.501	0.585241	0.428	0.012
11331						0.741	1.752787	0.638	0.004
11332	0.03265	0.02308	0.01756	0.02554	0.339	0.632	-0.027603	0.269	0.009
11333						0.413	0.928516	0.124	0.011
11334						0.749	1.510527	0.263	0.02
11335						0.284	1.182228	0.663	0.089
11336						0.673	0.886524	0.804	0.03
11337						0.073	0.433425	0.273	0.08
11338	0.03332	0.0475	0.04016	0.0465	0.443	0.19	0.024373	0.068	0.096
11339	0.02067	0.02973	0.02399	0.03092	0.421	0.202	0.568209	0.338	0.32
11340						0.416	0.673335	0.17	0.543
11341	0.01581	0.00994	0.00554	0.01096	0.243	0.651	-0.018206	0.566	0.787
11342	0.01992	0.02517	0.02158	0.02658	0.979	1.529	0.083983	0.335	0.179
11343						0.643	0.076055	0.046	0.075
11344	0.0098	0.0274	0.02427	0.03014	0.592	0.248	0.072531	0.033	0.118
11345	0.01182	0.03416	0.02243	0.04328	0.409	0.117	0.028484	0.147	0.199
11346						1.001	0.135078	0.161	0.328
11347						1.569	0.296878	0.296	0.564
11348	0.01189	0.01975	0.02317	0.02053	0.755	0.572	0.090737	0.078	0.308
11349						0.77	0.572614	0.101	0.348
11350						0.291	0.698002	0.217	0.585
11351	0.00948	0.01471	0.01511	0.01961	0.447	0.075	0.021436	0.053	0.155
11352	0.00661	0.01828	0.02235	0.02492	0.287	0.111	0.027309	0.102	0.099
11353	0.00519	0.01181	0.01474	0.01208	0.286	0.34	0.039936	0.076	0.049
11354						0.182	0.00323	0.0	0.0
11355	0.01756	0.01833	0.02099	0.02281	0.393	0.217	0.483932	0.01	0.04
11356	0.04164	0.0276	0.02907	0.03007	0.518	0.36	0.057555	0.69	0.952
11357	0.03681	0.02422	0.02064	0.02984	0.549	0.782	0.029365	0.65	1.0
11358						0.478	2.792008	0.835	1.0
11359	0.05587	0.02584	0.02616	0.03137	0.542	0.747	0.010278	0.898	1.0
11360	0.07929	0.03921	0.04656	0.04917	0.681	0.851	0.022317	0.547	0.554
11361	0.0052	0.01307	0.01559	0.01735	0.191	0.42	0.105126	0.003	0.135
11362						0.078	0.072237	0.009	0.128
11363						0.137	0.045809	0.0	0.182
11364						0.089	0.257236	0.052	0.318
11365						0.171	1.289997	0.537	0.328
11366						0.692	1.174887	0.502	0.671
11367	0.00461	0.01191	0.01551	0.01587	0.24	0.596	-0.073999	0.091	0.611
11368						0.375	0.234331	0.031	0.211
11369						0.716	0.310093	0.036	0.302
11370	0.01288	0.02034	0.02109	0.02528	0.618	0.151	0.111586	0.028	0.503
11371						0.041	0.566741	0.106	0.345
11372						0.06	0.147999	0.215	0.757
11373	0.01093	0.02099	0.02424	0.02624	0.572	0.301	0.062841	0.013	0.706
11374						0.744	3.501168	0.152	0.685
11375						0.22	0.675978	0.173	0.363
11376						0.397	0.601098	0.038	0.084
11377						0.39	0.80166	0.275	0.02
11378						0.207	0.504781	0.309	0.135
11379		0.03796	0.03839	0.0442	0.325	0.191	0.329767	0.589	0.007
11380						0.205	0.143888	0.272	0.048
11381		0.0208	0.01524	0.02757	0.539	0.664	0.050801	0.303	0.02
11382						0.387	6.61384	0.938	0.0
11383						0.449	0.241673	0.235	0.024
11384		0.04297	0.03824	0.0537	0.925	0.859	0.07488	0.302	0.018
11385						0.227	0.021436	0.0	0.0
11386		0.00835	0.00876	0.00953	0.227	0.151	0.013801	0.0	0.0
11387						0.573	0.047865	0.002	0.01
11388						0.244	-0.087507	0.002	0.0
11389						0.044	-0.0185	0.0	0.0
11390						0.277	0.069007	0.011	0.0
11391						0.119	0.04669	0.019	0.002
11392						0.092	0.023492	0.065	0.141
11393		0.01139	0.01113	0.01186	0.253	0.153	0.005286	0.0	0.0
11394		0.01062	0.00836	0.01348	0.081	0.086	-0.035238	0.0	0.0
11395		0.00842	0.00634	0.01052	0.215	0.167	-0.035531	0.0	0.0
11396		0.02692	0.02093	0.02636	0.478	0.22	0.094555	0.027	0.075
11397						1.104	0.662177	0.108	0.062
11398						1.133	9.187667	1.0	0.411
11399		0.07319	0.054	0.07126	1.098	0.996	0.021143	0.419	0.273
11400						1.475	1.865547	0.329	0.333
11401						1.947	0.489512	0.227	0.731
11402		0.02869	0.01697	0.02789	0.996	1.252	0.004405	0.395	0.835
11403		0.04598	0.03653	0.04265	1.115	0.744	0.074587	0.092	0.198
11404						0.065	0.272212	0.027	0.146
11405						0.165	0.004111	0.026	0.077
11406						0.158	-0.022611	0.001	0.036
11407		0.01367	0.01048	0.01389	0.078	0.169	0.089563	0.0	0.0
11408						0.664	0.383798	0.0	0.0
11409						0.603	8.436808	0.518	0.314
11410						0.294	2.520089	1.0	0.89
11411		0.01396	0.01193	0.01408	0.454	0.135	0.077817	0.02	0.123
11412		0.0142	0.01004	0.01526	0.116	0.084	-0.001175	0.104	0.208
11413		0.00811	0.00717	0.00855	0.234	0.084	0.007048	0.0	0.0
11414		0.01395	0.01594	0.01184	0.157	0.12	-0.135666	0.0	0.0
11415						0.087	-0.095436	0.0	0.0
11416		0.02985	0.01466	0.03802	0.23	0.171	0.237855	0.699	0.0
11417						0.261	0.231101	0.834	0.016
11418						0.081	0.246958	0.256	0.065
11419						0.179	0.016151	0.249	0.434
11420						0.088	0.071063	0.314	0.649
11421		0.01297	0.01187	0.01393	0.294	1.553	-0.037	0.481	0.826
11422						0.307	8.803575	1.0	0.515
11423		0.01714	0.015	0.01857	0.436	0.264	0.095729	0.235	0.127
11424		0.02271	0.01726	0.02478	0.304	0.442	-0.002643	0.141	0.016
11425		0.01534	0.01387	0.01641	0.388	0.221	-0.013508	0.035	0.031
11426						0.75	0.03377	0.0	0.009
11427						0.14	0.140364	0.006	0.013
11428						0.12	0.180594	0.018	0.076
11429						0.793	2.169767	0.216	0.103
11430		0.00963	0.01117	0.01163	0.307	1.811	-0.021143	0.108	0.157
11431						0.967	0.292474	0.095	0.217
11432						0.762	0.57144	0.299	1.0
11433		0.0171	0.01803	0.01862	0.443	0.348	0.024373	0.003	0.109
11434						0.454	0.082222	0.001	0.018
11435						0.119	0.031714	0.002	0.058
11436						0.232	0.010278	0.0	0.04
11437						0.408	0.022024	0.0	0.062
11438		0.01074	0.01138	0.01275	0.279	0.096	-0.003524	0.006	0.162
11439		0.01152	0.01186	0.01382	0.325	0.362	-0.00646	0.001	0.069
11440						0.183	-0.039055	0.0	0.015
11441						0.037	0.101896	0.0	0.002
11442		0.01247	0.0151	0.0172	0.135	0.125	0.009103	0.0	0.0
11443						0.271	0.491567	0.006	0.014
11444						0.277	0.332703	0.048	0.13
11445						0.727	2.789659	0.271	0.376
11446		0.03749	0.0405	0.04626	0.868	1.343	0.10865	0.217	0.409
11447						0.894	1.832659	0.739	1.0
11448		0.03002	0.03061	0.03704	0.868	0.886	0.275148	0.648	1.0
11449						0.362	1.134951	0.062	0.223
11450		0.04395	0.04215	0.05397	0.86	0.526	1.148458	0.581	0.799
11451		0.01691	0.02323	0.02524	0.456	0.078	-0.041992	0.098	0.778
11452		0.01037	0.00856	0.0132	0.502	0.143	0.006167	0.017	0.16
11453						0.12	0.065777	0.001	0.044
11454		0.05201	0.04936	0.06241	0.487	0.157	0.308331	0.0	0.0
11455		0.02644	0.01813	0.03593	0.275	0.349	0.199681	0.341	0.116
11456		0.0106	0.01151	0.01204	0.35	0.095	0.115404	0.002	0.005
11457						0.104	0.054912	0.004	0.014
11458						0.043	-0.239617	0.057	0.06
11459						0.366	0.038762	0.058	0.042
11460		0.01369	0.01337	0.01617	0.221	0.068	0.020262	0.002	0.0
11461		0.02535	0.01452	0.03367	0.199	0.135	-0.013801	0.011	0.001
11462		0.01646	0.01623	0.01769	0.448	0.155	0.016151	0.002	0.015
11463						0.191	0.101309	0.467	0.007
11464						0.084	-1.472059	0.034	0.015
11465						0.291	0.093087	0.021	0.001
11466						0.206	-1.385726	0.006	0.012
11467						0.135	-0.049039	0.0	0.0
11468						0.208	0.030539	0.0	0.0
11469	0.00463	0.02266	0.02195	0.03022	0.574	0.213	0.005873	0.004	0.0
11470						0.409	0.224935	0.0	0.0
11471	0.02009	0.0558	0.04033	0.06168	0.535	0.458	0.196451	0.378	0.066
11472						0.625	0.297466	0.218	0.0
11473						0.448	2.608478	1.0	0.065
11474	0.01784	0.02467	0.01885	0.023	0.308	0.218	0.034063	1.0	0.071
11475						0.219	0.561455	0.779	0.01
11476	0.04354	0.02999	0.02056	0.03009	0.67	0.664	0.050508	1.0	0.025
11477	0.00646	0.02407	0.02124	0.02384	0.755	0.683	-0.004405	0.161	0.028
11478						0.0	0.050508	0.056	0.046
11479	0.00477	0.02011	0.01383	0.01902	0.195	0.278	0.101015	0.181	0.053
11480						0.084	0.026428	0.0	0.0
11481	0.0	0.02985	0.01955	0.03055	0.196	0.0	0.078991	0.009	0.038
11482						0.473	0.111586	0.1	0.201
11483						0.282	0.101896	0.214	0.752
11484						0.278	0.40083	0.552	0.98
11485						0.253	1.949237	0.818	1.0
11486	0.02544	0.03046	0.0206	0.03073	0.63	0.307	0.064309	0.374	0.858
11487	0.04976	0.05697	0.04099	0.05377	0.749	0.087	0.349148	0.295	0.048
11488						0.162	0.776406	0.528	0.429
11489						0.403	0.750271	0.194	0.143
11490	0.0032	0.02874	0.01541	0.03095	0.308	0.109	0.350322	0.468	0.243
11491						0.046	0.298934	0.362	0.235
11492	0.0061	0.01905	0.01321	0.01986	0.571	0.035	-0.049627	0.16	0.895
11493	0.00158	0.03297	0.02172	0.03201	0.586	0.553	-0.038762	0.011	0.325
11494	0.00315	0.02121	0.01398	0.02317	0.328	0.068	0.078698	0.119	0.101
11495						0.47	0.092206	0.229	0.193
11496	0.03333	0.01403	0.01345	0.01428	0.3	0.043	0.01204	0.031	0.054
11497	0.0	0.01114	0.00845	0.01257	0.109	0.141	0.011746	0.47	0.277
11498						0.169	0.644852	0.153	0.119
11499	0.04547	0.05266	0.03361	0.06708	0.375	0.135	1.078864	0.557	0.246
11500	0.03949	0.02273	0.021	0.02838	0.413	0.225	0.019968	0.639	0.143
11501						0.0	2.359758	0.0	0.0
11502						0.138	6.108765	0.588	0.503
11503						0.237	2.087546	0.471	0.645
11504						0.141	-0.001175	0.0	0.0
11505						0.275	0.042579	0.0	0.056
11506	0.00605	0.01064	0.01132	0.01158	0.135	0.419	0.003817	0.048	0.214
11507						0.174	1.027769	0.0	0.003
11508						0.025	0.194395	0.038	0.62
11509						0.126	0.581717	0.006	0.674
11510	0.0016	0.01468	0.01366	0.01597	0.2	0.037	-0.003524	0.199	0.625
11511	0.0098	0.03108	0.0267	0.03559	0.42	0.203	0.12715	0.564	0.353
11512	0.00818	0.02431	0.02172	0.02652	0.468	0.442	0.008809	0.359	0.469
11513	0.04114	0.02383	0.02345	0.02713	0.7	0.312	0.000587	0.068	0.689
11514	0.02724	0.04389	0.04296	0.05013	0.91	0.418	0.417274	0.072	0.218
11515						0.036	1.243307	0.408	0.297
11516						0.112	0.110412	0.127	0.253
11517						0.091	0.054619	0.0	0.065
11518	0.0	0.01693	0.01485	0.0233	0.171	0.07	0.002936	0.0	0.0
11519	0.00454	0.00938	0.01049	0.01276	0.159	0.361	-0.004405	0.038	0.285
11520						0.017	0.48775	0.191	0.403
11521						1.315	2.769984	0.685	0.894
11522						0.214	0.405822	0.717	0.459
11523						0.381	1.160204	0.597	0.414
11524						0.178	0.69947	0.826	0.606
11525						0.095	1.120268	0.29	0.555
11526						1.64	0.630756	0.055	0.132
11527						0.446	0.202617	0.134	0.128
11528						0.16	0.091618	0.0	0.023
11529	0.00152	0.02319	0.0247	0.02674	0.207	0.227	0.032008	0.0	0.001
11530	0.0	0.02774	0.0116	0.03792	0.222	0.219	-0.069007	0.101	0.269
11531	0.00152	0.01504	0.0104	0.01952	0.342	0.166	0.01204	0.037	0.159
11532						0.114	0.038468	0.033	0.104
11533	0.00152	0.01099	0.00876	0.01525	0.256	0.289	-0.027897	0.016	0.109
11534						0.491	0.015857	0.0	0.06
11535						0.189	0.178245	0.001	0.154
11536						0.715	1.153744	0.342	0.352
11537	0.00454	0.0135	0.01343	0.01622	0.478	0.826	-0.014682	0.082	0.194
11538						0.508	1.269148	0.125	0.18
11539						0.575	2.003856	0.254	0.239
11540						0.523	0.807826	0.061	0.195
11541						0.077	1.07211	0.095	0.092
11542						0.132	0.414044	0.137	0.081
11543						0.0	0.848644	0.118	0.144
11544						0.0	0.86127	0.369	0.178
11545						0.3	1.330227	0.353	0.335
11546		0.02242	0.01257	0.02532	0.395	1.662	0.05638	0.042	0.091
11547						0.144	1.907539	0.171	0.146
11548						0.565	0.03465	0.033	0.048
11549						0.0	0.295117	0.028	0.104
11550						0.29	0.151816	0.015	0.019
11551						0.0	4.491057	0.311	0.027
11552						0.109	0.015563	0.025	0.027
11553						0.321	0.378806	0.006	0.004
11554						0.085	-0.005286	0.005	0.007
11555						0.165	-0.013508	0.0	0.001
11556		0.01394	0.00895	0.01421	0.213	0.117	-0.081341	0.0	0.0
11557						0.187	0.041404	0.0	0.0
11558						0.101	1.181347	0.0	0.0
11559		0.01652	0.00959	0.01679	0.452	1.001	0.972269	0.094	0.088
11560						0.556	1.193387	0.103	0.001
11561						0.663	2.310131	0.088	0.125
11562						0.991	0.124801	0.094	0.097
11563		0.04611	0.03207	0.04195	0.726	0.146	0.146237	0.0	0.065
11564		0.05445	0.03701	0.04824	0.57	0.023	0.198213	0.001	0.0
11565		0.06821	0.02507	0.07401	0.432	0.389	0.073706	0.0	0.006
11566						0.337	1.139062	0.407	0.609
11567		0.03037	0.02048	0.0287	0.442	2.026	1.5164	0.141	0.19
11568						0.543	0.445758	0.378	0.103
11569						0.924	0.489512	0.712	0.089
11570						0.168	1.144935	0.804	0.393
11571						0.571	1.415972	0.125	0.05
11572		0.04259	0.04144	0.04384	0.453	1.279	0.369997	0.762	0.011
11573						0.828	0.772882	0.8	0.463
11574						0.583	0.421092	0.231	0.418
11575		0.04119	0.02927	0.04392	0.413	0.239	0.378219	0.765	0.696
11576		0.02766	0.02652	0.02786	0.349	0.782	0.624884	1.0	0.983
11577						0.287	0.281902	0.499	0.541
11578		0.02117	0.01868	0.02128	0.165	0.826	0.027309	0.299	0.464
11579		0.00902	0.00815	0.01235	0.234	0.191	-0.019968	0.017	0.048
11580		0.00909	0.00561	0.01223	0.145	0.0	0.016444	0.0	0.113
11581						0.0	-0.014389	0.0	0.013
11582						0.127	0.029365	0.021	0.115
11583						0.18	-0.023492	0.007	0.388
11584						0.213	0.312442	0.076	0.697
11585		0.02591	0.01902	0.03528	0.587	0.281	0.034944	0.882	1.0
11586		0.01142	0.00893	0.01302	0.26	0.289	0.012627	0.096	0.187
11587						0.0	0.189109	0.169	0.195
11588		0.0068	0.00861	0.00651	0.094	0.128	0.076642	0.0	0.0
11589		0.01132	0.01036	0.01409	0.085	0.075	0.005873	0.0	0.0
