		Lan-Vero
15982	16061	False
15983	16062	False
15984	16063	False
15985	16064	False
15986	16065	False
15987	16066	False
15988	16067	False
15989	16068	False
15990	16069	False
15991	16070	False
15992	16071	False
15993	16072	False
15994	16073	False
15995	16074	False
15996	16075	False
15997	16076	False
15998	16077	False
15999	16078	False
16000	16079	False
16001	16080	False
16002	16081	False
16003	16082	False
16004	16083	False
16005	16084	False
16006	16085	False
16007	16086	False
16008	16087	False
16009	16088	False
16010	16089	False
16011	16090	False
16012	16091	False
16013	16092	False
16014	16093	False
16015	16094	False
16016	16095	False
16017	16096	False
16018	16097	False
16019	16098	False
16020	16099	False
16021	16100	False
16022	16101	False
16023	16102	False
16024	16103	False
16025	16104	False
16026	16105	False
16027	16106	False
16028	16107	False
16029	16108	False
16030	16109	False
16031	16110	False
16032	16111	False
16033	16112	False
16034	16113	False
16035	16114	False
16036	16115	False
16037	16116	False
16038	16117	False
16039	16118	False
16040	16119	False
16041	16120	False
16042	16121	False
16043	16122	False
16044	16123	False
16045	16124	False
16046	16125	False
16047	16126	False
16048	16127	False
16049	16128	False
16050	16129	False
16051	16130	False
16052	16131	False
16053	16132	False
16054	16133	False
16055	16134	False
16056	16135	False
16057	16136	False
16058	16137	False
16059	16138	False
16060	16139	False
16061	16140	False
16062	16141	False
16063	16142	False
16064	16143	False
16065	16144	False
16066	16145	False
16067	16146	False
16068	16147	False
16069	16148	False
16070	16149	False
16071	16150	False
16072	16151	False
16073	16152	False
16074	16153	False
16075	16154	False
16076	16155	False
16077	16156	False
16078	16157	False
16079	16158	False
16080	16159	False
16081	16160	False
16082	16161	False
16083	16162	False
16084	16163	False
16085	16164	False
16086	16165	False
16087	16166	False
16088	16167	False
16089	16168	False
16090	16169	False
16091	16170	False
16092	16171	False
16093	16172	False
16094	16173	False
16095	16174	False
16096	16175	False
16097	16176	False
16098	16177	False
16099	16178	False
16100	16179	False
16101	16180	False
16102	16181	False
16103	16182	False
16104	16183	False
16105	16184	False
16106	16185	False
16107	16186	False
16108	16187	False
16109	16188	False
16110	16189	False
16111	16190	False
16112	16191	False
16113	16192	False
16114	16193	False
16115	16194	False
16116	16195	False
16117	16196	False
16118	16197	False
16119	16198	False
16120	16199	False
16121	16200	False
16122	16201	False
16123	16202	False
16124	16203	False
16125	16204	False
16126	16205	False
16127	16206	False
16128	16207	False
16129	16208	False
16130	16209	False
16131	16210	False
16132	16211	True
16133	16212	True
16134	16213	True
16135	16214	True
16136	16215	True
16137	16216	True
16138	16217	True
16139	16218	True
16140	16219	True
16141	16220	True
16142	16221	True
16143	16222	True
16144	16223	True
16145	16224	True
16146	16225	True
16147	16226	True
16148	16227	True
16149	16228	True
16150	16229	True
16151	16230	True
16152	16231	True
16153	16232	True
16154	16233	True
16155	16234	True
16156	16235	True
16157	16236	True
16158	16237	True
16159	16238	True
16160	16239	True
16161	16240	True
16162	16241	True
16163	16242	True
16164	16243	True
16165	16244	True
16166	16245	True
16167	16246	True
16168	16247	True
16169	16248	True
16170	16249	True
16171	16250	True
16172	16251	True
16173	16252	False
16174	16253	False
16175	16254	False
16176	16255	False
16177	16256	False
16178	16257	False
16179	16258	False
16180	16259	False
16181	16260	False
16182	16261	False
16183	16262	False
16184	16263	False
16185	16264	False
16186	16265	False
16187	16266	False
16188	16267	False
16189	16268	False
16190	16269	False
16191	16270	False
16192	16271	False
16193	16272	False
16194	16273	False
16195	16274	False
16196	16275	False
16197	16276	False
16198	16277	False
16199	16278	False
16200	16279	False
16201	16280	False
16202	16281	False
16203	16282	False
16204	16283	False
16205	16284	False
16206	16285	False
16207	16286	False
16208	16287	False
16209	16288	False
16210	16289	False
16211	16290	False
16212	16291	False
16213	16292	False
16214	16293	False
16215	16294	False
16216	16295	False
16217	16296	False
16218	16297	False
16219	16298	False
16220	16299	False
16221	16300	False
16222	16301	False
16223	16302	False
16224	16303	False
16225	16304	False
16226	16305	False
16227	16306	False
16228	16307	False
16229	16308	False
16230	16309	False
16231	16310	False
16232	16311	False
16233	16312	False
16234	16313	False
16235	16314	False
16236	16315	False
16237	16316	False
16238	16317	False
16239	16318	False
16240	16319	False
16241	16320	True
16242	16321	True
16243	16322	True
16244	16323	True
16245	16324	True
16246	16325	True
16247	16326	True
16248	16327	True
16249	16328	True
16250	16329	True
16251	16330	True
16252	16331	False
16253	16332	False
16254	16333	False
16255	16334	False
16256	16335	False
16257	16336	False
16258	16337	False
16259	16338	True
16260	16339	True
16261	16340	True
16262	16341	True
16263	16342	True
16264	16343	True
16265	16344	True
16266	16345	True
16267	16346	True
16268	16347	True
16269	16348	True
16270	16349	True
16271	16350	True
16272	16351	True
16273	16352	True
16274	16353	True
16275	16354	True
16276	16355	True
16277	16356	True
16278	16357	True
16279	16358	True
16280	16359	True
16281	16360	True
16282	16361	True
16283	16362	True
16284	16363	True
16285	16364	True
16286	16365	True
16287	16366	True
16288	16367	True
16289	16368	True
16290	16369	True
16291	16370	True
16292	16371	True
16293	16372	True
16294	16373	True
16295	16374	True
16296	16375	True
16297	16376	True
16298	16377	True
16299	16378	True
16300	16379	True
16301	16380	True
16302	16381	True
16303	16382	True
16304	16383	True
16305	16384	True
16306	16385	True
16307	16386	True
16308	16387	True
16309	16388	True
16310	16389	True
16311	16390	True
16312	16391	True
16313	16392	True
16314	16393	True
16315	16394	True
16316	16395	True
16317	16396	True
16318	16397	True
16319	16398	True
16320	16399	True
16321	16400	True
16322	16401	True
16323	16402	True
16324	16403	True
16325	16404	True
16326	16405	True
16327	16406	True
16328	16407	True
16329	16408	True
16330	16409	True
16331	16410	True
16332	16411	True
16333	16412	False
16334	16413	False
16335	16414	False
16336	16415	False
16337	16416	False
16338	16417	False
16339	16418	False
16340	16419	False
16341	16420	False
16342	16421	False
16343	16422	False
16344	16423	False
16345	16424	True
16346	16425	True
16347	16426	True
16348	16427	True
16349	16428	True
16350	16429	True
16351	16430	True
16352	16431	True
16353	16432	True
16354	16433	True
16355	16434	False
16356	16435	False
16357	16436	False
16358	16437	False
16359	16438	False
16360	16439	False
16361	16440	False
16362	16441	False
16363	16442	False
16364	16443	False
16365	16444	False
16366	16445	True
16367	16446	True
16368	16447	False
16369	16448	True
16370	16449	True
16371	16450	True
16372	16451	True
16373	16452	True
16374	16453	True
16375	16454	True
16376	16455	True
16377	16456	True
16378	16457	True
16379	16458	True
16380	16459	True
16381	16460	True
16382	16461	True
16383	16462	True
16384	16463	True
16385	16464	True
16386	16465	True
16387	16466	True
16388	16467	False
16389	16468	False
16390	16469	False
16391	16470	False
16392	16471	False
16393	16472	False
16394	16473	False
16395	16474	False
16396	16475	False
16397	16476	False
16398	16477	False
16399	16478	False
16400	16479	False
16401	16480	False
16402	16481	False
16403	16482	False
16404	16483	False
16405	16484	False
16406	16485	False
16407	16486	False
16408	16487	False
16409	16488	True
16410	16489	False
16411	16490	False
16412	16491	False
16413	16492	False
16414	16493	False
16415	16494	False
16416	16495	False
16417	16496	False
16418	16497	True
16419	16498	True
16420	16499	True
16421	16500	True
16422	16501	False
16423	16502	False
16424	16503	False
16425	16504	False
16426	16505	False
16427	16506	False
16428	16507	False
16429	16508	False
16430	16509	False
16431	16510	False
16432	16511	False
16433	16512	False
16434	16513	False
16435	16514	False
16436	16515	False
16437	16516	False
16438	16517	False
16439	16518	False
16440	16519	False
16441	16520	False
16442	16521	False
16443	16522	False
16444	16523	False
16445	16524	False
16446	16525	False
16447	16526	False
16448	16527	False
16449	16528	False
16450	16529	False
16451	16530	False
16452	16531	False
16453	16532	False
16454	16533	False
16455	16534	False
16456	16535	False
16457	16536	False
16458	16537	False
16459	16538	False
16460	16539	False
16461	16540	False
16462	16541	False
16463	16542	False
16464	16543	False
16465	16544	False
16466	16545	False
16467	16546	False
16468	16547	False
16469	16548	False
16470	16549	False
16471	16550	False
16472	16551	False
16473	16552	False
16474	16553	False
16475	16554	False
16476	16555	False
16477	16556	False
16478	16557	False
16479	16558	False
16480	16559	False
16481	16560	False
16482	16561	False
16483	16562	False
16484	16563	False
16485	16564	False
16486	16565	False
16487	16566	False
16488	16567	False
16489	16568	False
16490	16569	False
16491	16570	False
16492	16571	False
16493	16572	False
16494	16573	False
16495	16574	False
16496	16575	False
16497	16576	False
16498	16577	False
16499	16578	False
16500	16579	False
16501	16580	False
16502	16581	False
16503	16582	False
16504	16583	False
16505	16584	False
16506	16585	False
16507	16586	False
16508	16587	False
16509	16588	False
16510	16589	False
16511	16590	False
16512	16591	False
16513	16592	False
16514	16593	False
16515	16594	False
16516	16595	False
16517	16596	False
16518	16597	False
16519	16598	False
16520	16599	False
16521	16600	False
16522	16601	False
16523	16602	False
16524	16603	False
16525	16604	False
16526	16605	False
16527	16606	False
16528	16607	False
16529	16608	False
16530	16609	False
16531	16610	False
16532	16611	True
16533	16612	True
16534	16613	True
16535	16614	True
16536	16615	True
16537	16616	True
16538	16617	True
16539	16618	True
16540	16619	True
16541	16620	True
16542	16621	True
16543	16622	True
16544	16623	True
16545	16624	True
16546	16625	True
16547	16626	True
16548	16627	True
16549	16628	True
16550	16629	True
16551	16630	True
16552	16631	True
16553	16632	True
16554	16633	True
16555	16634	True
16556	16635	True
16557	16636	True
16558	16637	True
16559	16638	True
16560	16639	True
16561	16640	True
16562	16641	True
16563	16642	True
16564	16643	True
16565	16644	True
16566	16645	True
16567	16646	True
16568	16647	True
16569	16648	True
16570	16649	True
16571	16650	True
16572	16651	True
16573	16652	True
16574	16653	True
16575	16654	True
16576	16655	True
16577	16656	True
16578	16657	True
16579	16658	True
16580	16659	True
16581	16660	True
16582	16661	True
16583	16662	True
16584	16663	True
16585	16664	True
16586	16665	True
16587	16666	True
16588	16667	True
16589	16668	True
16590	16669	True
16591	16670	True
16592	16671	True
16593	16672	True
16594	16673	True
16595	16674	True
16596	16675	True
16597	16676	True
16598	16677	True
16599	16678	True
16600	16679	True
16601	16680	True
16602	16681	True
16603	16682	True
16604	16683	True
16605	16684	True
16606	16685	True
16607	16686	True
16608	16687	True
16609	16688	True
16610	16689	True
16611	16690	True
16612	16691	True
16613	16692	True
16614	16693	True
16615	16694	True
16616	16695	True
16617	16696	True
16618	16697	True
16619	16698	True
16620	16699	True
16621	16700	True
16622	16701	True
16623	16702	True
16624	16703	True
16625	16704	True
16626	16705	True
16627	16706	True
16628	16707	True
16629	16708	True
16630	16709	True
16631	16710	True
16632	16711	True
16633	16712	True
16634	16713	True
16635	16714	True
16636	16715	True
16637	16716	True
16638	16717	True
16639	16718	True
16640	16719	True
16641	16720	True
16642	16721	True
16643	16722	True
16644	16723	True
16645	16724	True
16646	16725	True
16647	16726	True
16648	16727	True
16649	16728	True
16650	16729	True
16651	16730	True
16652	16731	True
16653	16732	True
16654	16733	True
16655	16734	True
16656	16735	True
16657	16736	True
16658	16737	True
16659	16738	True
16660	16739	True
16661	16740	True
16662	16741	True
16663	16742	True
16664	16743	True
16665	16744	True
16666	16745	True
16667	16746	True
16668	16747	True
16669	16748	True
16670	16749	True
16671	16750	True
16672	16751	True
16673	16752	True
16674	16753	True
16675	16754	True
16676	16755	True
16677	16756	True
16678	16757	True
16679	16758	True
16680	16759	True
16681	16760	True
16682	16761	True
16683	16762	True
16684	16763	True
16685	16764	True
16686	16765	True
16687	16766	True
16688	16767	True
16689	16768	True
16690	16769	True
16691	16770	True
16692	16771	True
16693	16772	True
16694	16773	True
16695	16774	True
16696	16775	True
16697	16776	True
16698	16777	True
16699	16778	True
16700	16779	True
16701	16780	True
16702	16781	True
16703	16782	True
16704	16783	True
16705	16784	True
16706	16785	True
16707	16786	True
16708	16787	True
16709	16788	True
16710	16789	True
16711	16790	True
16712	16791	True
16713	16792	True
16714	16793	True
16715	16794	True
16716	16795	True
16717	16796	True
16718	16797	True
16719	16798	True
16720	16799	True
16721	16800	True
16722	16801	False
16723	16802	False
16724	16803	False
16725	16804	False
16726	16805	False
16727	16806	False
16728	16807	False
16729	16808	False
16730	16809	False
16731	16810	False
16732	16811	False
16733	16812	False
16734	16813	False
16735	16814	False
16736	16815	False
16737	16816	False
16738	16817	False
16739	16818	False
16740	16819	False
16741	16820	False
16742	16821	False
16743	16822	False
16744	16823	False
16745	16824	False
16746	16825	False
16747	16826	False
16748	16827	False
16749	16828	False
16750	16829	False
16751	16830	False
16752	16831	False
16753	16832	False
16754	16833	False
16755	16834	False
16756	16835	False
16757	16836	False
16758	16837	False
16759	16838	False
16760	16839	False
16761	16840	False
16762	16841	False
16763	16842	False
16764	16843	False
16765	16844	False
16766	16845	False
16767	16846	False
16768	16847	False
16769	16848	False
16770	16849	False
16771	16850	False
16772	16851	False
16773	16852	False
16774	16853	False
16775	16854	False
16776	16855	False
16777	16856	False
16778	16857	False
16779	16858	False
16780	16859	False
16781	16860	False
16782	16861	False
16783	16862	False
16784	16863	False
16785	16864	False
16786	16865	False
16787	16866	False
16788	16867	False
16789	16868	False
16790	16869	False
16791	16870	False
16792	16871	False
16793	16872	False
16794	16873	False
16795	16874	False
16796	16875	False
16797	16876	False
16798	16877	False
16799	16878	False
16800	16879	False
16801	16880	False
16802	16881	False
16803	16882	False
16804	16883	False
16805	16884	False
16806	16885	False
16807	16886	False
16808	16887	False
16809	16888	False
16810	16889	False
16811	16890	False
16812	16891	False
16813	16892	False
16814	16893	False
16815	16894	False
16816	16895	False
16817	16896	False
16818	16897	False
16819	16898	False
16820	16899	True
16821	16900	True
16822	16901	False
16823	16902	False
16824	16903	False
16825	16904	False
16826	16905	False
16827	16906	False
16828	16907	False
16829	16908	False
16830	16909	False
16831	16910	False
16832	16911	True
16833	16912	True
16834	16913	True
16835	16914	True
16836	16915	True
16837	16916	True
16838	16917	True
16839	16918	True
16840	16919	True
16841	16920	True
16842	16921	True
16843	16922	True
16844	16923	True
16845	16924	True
16846	16925	True
16847	16926	True
16848	16927	True
16849	16928	True
16850	16929	True
16851	16930	True
16852	16931	True
16853	16932	True
16854	16933	True
16855	16934	True
16856	16935	True
16857	16936	True
16858	16937	True
16859	16938	True
16860	16939	True
16861	16940	True
16862	16941	True
16863	16942	True
16864	16943	True
16865	16944	True
16866	16945	True
16867	16946	True
16868	16947	True
16869	16948	True
16870	16949	True
16871	16950	True
16872	16951	True
16873	16952	True
16874	16953	True
16875	16954	True
16876	16955	True
16877	16956	True
16878	16957	True
16879	16958	True
16880	16959	True
16881	16960	True
16882	16961	True
16883	16962	True
16884	16963	True
16885	16964	True
16886	16965	True
16887	16966	True
16888	16967	True
16889	16968	True
16890	16969	True
16891	16970	True
16892	16971	True
16893	16972	True
16894	16973	True
16895	16974	True
16896	16975	True
16897	16976	True
16898	16977	True
16899	16978	True
16900	16979	True
16901	16980	True
16902	16981	True
16903	16982	True
16904	16983	True
16905	16984	True
16906	16985	True
16907	16986	True
16908	16987	True
16909	16988	True
16910	16989	True
16911	16990	True
16912	16991	True
16913	16992	True
16914	16993	True
16915	16994	True
16916	16995	True
16917	16996	True
16918	16997	True
16919	16998	True
16920	16999	True
16921	17000	True
16922	17001	True
16923	17002	True
16924	17003	True
16925	17004	True
16926	17005	True
16927	17006	True
16928	17007	True
16929	17008	True
16930	17009	True
16931	17010	True
16932	17011	True
16933	17012	True
16934	17013	True
16935	17014	True
16936	17015	True
16937	17016	True
16938	17017	True
16939	17018	True
16940	17019	True
16941	17020	True
16942	17021	True
16943	17022	True
16944	17023	True
16945	17024	True
16946	17025	True
16947	17026	True
16948	17027	True
16949	17028	False
16950	17029	False
16951	17030	True
16952	17031	False
16953	17032	False
16954	17033	False
16955	17034	False
16956	17035	False
16957	17036	True
16958	17037	True
16959	17038	True
16960	17039	True
16961	17040	True
16962	17041	True
16963	17042	True
16964	17043	True
16965	17044	True
16966	17045	True
16967	17046	True
16968	17047	True
16969	17048	True
16970	17049	True
16971	17050	True
16972	17051	True
16973	17052	True
16974	17053	True
16975	17054	True
16976	17055	True
16977	17056	True
16978	17057	True
16979	17058	True
16980	17059	True
16981	17060	True
16982	17061	True
16983	17062	True
16984	17063	True
16985	17064	True
16986	17065	False
16987	17066	False
16988	17067	False
16989	17068	False
16990	17069	False
16991	17070	False
16992	17071	True
16993	17072	True
16994	17073	True
16995	17074	True
16996	17075	True
16997	17076	True
16998	17077	True
16999	17078	False
17000	17079	False
17001	17080	False
17002	17081	False
17003	17082	False
17004	17083	False
17005	17084	False
17006	17085	False
17007	17086	False
17008	17087	False
17009	17088	False
17010	17089	False
17011	17090	False
17012	17091	False
17013	17092	False
17014	17093	False
17015	17094	False
17016	17095	False
17017	17096	False
17018	17097	False
17019	17098	False
17020	17099	False
17021	17100	False
17022	17101	False
17023	17102	False
17024	17103	False
17025	17104	False
17026	17105	False
17027	17106	False
17028	17107	False
17029	17108	False
17030	17109	False
17031	17110	False
17032	17111	False
17033	17112	False
17034	17113	False
17035	17114	False
17036	17115	False
17037	17116	False
17038	17117	False
17039	17118	False
17040	17119	False
17041	17120	False
17042	17121	False
17043	17122	False
17044	17123	False
17045	17124	False
17046	17125	False
17047	17126	False
17048	17127	False
17049	17128	False
17050	17129	False
17051	17130	False
17052	17131	False
17053	17132	False
17054	17133	False
17055	17134	False
17056	17135	False
17057	17136	False
17058	17137	False
17059	17138	False
17060	17139	False
17061	17140	False
17062	17141	False
17063	17142	False
17064	17143	False
17065	17144	False
17066	17145	False
17067	17146	False
17068	17147	False
17069	17148	False
17070	17149	False
17071	17150	False
17072	17151	False
17073	17152	False
17074	17153	False
17075	17154	False
17076	17155	False
17077	17156	False
17078	17157	False
17079	17158	False
17080	17159	False
17081	17160	False
17082	17161	False
17083	17162	False
17084	17163	False
17085	17164	False
17086	17165	False
17087	17166	False
17088	17167	False
17089	17168	False
17090	17169	False
17091	17170	False
17092	17171	False
17093	17172	False
17094	17173	False
17095	17174	False
17096	17175	False
17097	17176	False
17098	17177	False
17099	17178	False
17100	17179	False
17101	17180	False
17102	17181	False
17103	17182	False
17104	17183	False
17105	17184	False
17106	17185	False
17107	17186	False
17108	17187	False
17109	17188	False
17110	17189	False
17111	17190	False
17112	17191	False
17113	17192	False
17114	17193	False
17115	17194	False
17116	17195	False
17117	17196	False
17118	17197	False
17119	17198	False
17120	17199	False
17121	17200	False
17122	17201	False
17123	17202	False
17124	17203	False
17125	17204	False
17126	17205	False
17127	17206	False
17128	17207	False
17129	17208	False
17130	17209	False
17131	17210	False
17132	17211	False
17133	17212	False
17134	17213	False
17135	17214	False
17136	17215	False
17137	17216	False
17138	17217	False
17139	17218	False
17140	17219	False
17141	17220	False
17142	17221	False
17143	17222	False
17144	17223	False
17145	17224	False
17146	17225	False
17147	17226	False
17148	17227	False
17149	17228	False
17150	17229	False
17151	17230	False
17152	17231	False
17153	17232	False
17154	17233	False
17155	17234	False
17156	17235	False
17157	17236	False
17158	17237	False
17159	17238	False
17160	17239	False
17161	17240	False
17162	17241	False
17163	17242	False
17164	17243	False
17165	17244	False
17166	17245	False
17167	17246	False
17168	17247	False
17169	17248	False
17170	17249	False
17171	17250	False
17172	17251	False
17173	17252	False
17174	17253	False
17175	17254	False
17176	17255	False
17177	17256	False
17178	17257	False
17179	17258	False
17180	17259	False
17181	17260	False
17182	17261	False
17183	17262	False
17184	17263	False
17185	17264	False
17186	17265	False
17187	17266	False
17188	17267	False
17189	17268	False
17190	17269	False
17191	17270	False
17192	17271	False
17193	17272	False
17194	17273	False
17195	17274	False
17196	17275	False
17197	17276	False
17198	17277	False
17199	17278	False
17200	17279	False
17201	17280	False
17202	17281	False
17203	17282	False
17204	17283	False
17205	17284	False
17206	17285	False
17207	17286	False
17208	17287	False
17209	17288	False
17210	17289	False
17211	17290	False
17212	17291	False
17213	17292	False
17214	17293	False
17215	17294	False
17216	17295	False
17217	17296	False
17218	17297	False
17219	17298	False
17220	17299	False
17221	17300	False
17222	17301	False
17223	17302	False
17224	17303	False
17225	17304	False
17226	17305	False
17227	17306	False
17228	17307	False
17229	17308	False
17230	17309	False
17231	17310	False
17232	17311	False
17233	17312	False
17234	17313	False
17235	17314	False
17236	17315	False
17237	17316	False
17238	17317	False
17239	17318	False
17240	17319	False
17241	17320	False
17242	17321	False
17243	17322	False
17244	17323	False
17245	17324	False
17246	17325	False
17247	17326	False
17248	17327	False
17249	17328	False
17250	17329	False
17251	17330	False
17252	17331	False
17253	17332	False
17254	17333	False
17255	17334	False
17256	17335	False
17257	17336	True
17258	17337	True
17259	17338	False
17260	17339	False
17261	17340	False
17262	17341	False
17263	17342	False
17264	17343	False
17265	17344	False
17266	17345	False
17267	17346	False
17268	17347	False
17269	17348	False
17270	17349	False
17271	17350	False
17272	17351	True
17273	17352	False
17274	17353	False
17275	17354	False
17276	17355	False
17277	17356	False
17278	17357	False
17279	17358	False
17280	17359	False
17281	17360	False
17282	17361	False
17283	17362	False
17284	17363	False
17285	17364	False
17286	17365	False
17287	17366	False
17288	17367	False
17289	17368	False
17290	17369	False
17291	17370	False
17292	17371	False
17293	17372	False
17294	17373	False
17295	17374	False
17296	17375	False
17297	17376	True
17298	17377	True
17299	17378	True
17300	17379	True
17301	17380	True
17302	17381	True
17303	17382	True
17304	17383	True
17305	17384	True
17306	17385	True
17307	17386	True
17308	17387	True
17309	17388	True
17310	17389	True
17311	17390	True
17312	17391	True
17313	17392	True
17314	17393	True
17315	17394	True
17316	17395	True
17317	17396	True
17318	17397	True
17319	17398	True
17320	17399	True
17321	17400	True
17322	17401	True
17323	17402	True
17324	17403	True
17325	17404	True
17326	17405	True
17327	17406	True
17328	17407	True
17329	17408	True
17330	17409	True
17331	17410	True
17332	17411	True
17333	17412	True
17334	17413	True
17335	17414	True
17336	17415	True
17337	17416	True
17338	17417	True
17339	17418	True
17340	17419	True
17341	17420	False
17342	17421	False
17343	17422	False
17344	17423	False
17345	17424	False
17346	17425	False
17347	17426	False
17348	17427	False
17349	17428	False
17350	17429	False
17351	17430	False
17352	17431	False
17353	17432	True
17354	17433	True
17355	17434	True
17356	17435	True
17357	17436	False
17358	17437	True
17359	17438	True
17360	17439	True
17361	17440	True
17362	17441	False
17363	17442	False
17364	17443	False
17365	17444	False
17366	17445	False
17367	17446	False
17368	17447	False
17369	17448	False
17370	17449	False
17371	17450	False
17372	17451	False
17373	17452	False
17374	17453	False
17375	17454	False
17376	17455	False
17377	17456	False
17378	17457	False
17379	17458	False
17380	17459	False
17381	17460	False
17382	17461	False
17383	17462	False
17384	17463	False
17385	17464	False
17386	17465	False
17387	17466	False
17388	17467	False
17389	17468	False
17390	17469	False
17391	17470	True
17392	17471	True
17393	17472	False
17394	17473	False
17395	17474	False
17396	17475	False
17397	17476	False
17398	17477	False
17399	17478	False
17400	17479	False
17401	17480	False
17402	17481	False
17403	17482	False
17404	17483	False
17405	17484	False
17406	17485	False
17407	17486	False
17408	17487	False
17409	17488	False
17410	17489	False
17411	17490	False
17412	17491	False
17413	17492	False
17414	17493	False
17415	17494	False
17416	17495	False
17417	17496	False
17418	17497	False
17419	17498	False
17420	17499	False
17421	17500	False
17422	17501	False
17423	17502	False
17424	17503	False
17425	17504	False
17426	17505	False
17427	17506	False
17428	17507	False
17429	17508	False
17430	17509	False
17431	17510	False
17432	17511	False
17433	17512	False
17434	17513	False
17435	17514	False
17436	17515	False
17437	17516	False
17438	17517	False
17439	17518	False
17440	17519	False
17441	17520	False
17442	17521	False
17443	17522	False
17444	17523	False
17445	17524	False
17446	17525	False
17447	17526	False
17448	17527	False
17449	17528	False
17450	17529	False
17451	17530	False
17452	17531	False
17453	17532	False
17454	17533	False
17455	17534	False
17456	17535	False
17457	17536	False
17458	17537	False
17459	17538	False
17460	17539	False
17461	17540	False
17462	17541	False
17463	17542	False
17464	17543	False
17465	17544	False
17466	17545	False
17467	17546	False
17468	17547	False
17469	17548	False
17470	17549	False
17471	17550	False
17472	17551	False
17473	17552	False
17474	17553	False
17475	17554	False
17476	17555	False
17477	17556	False
17478	17557	False
17479	17558	False
17480	17559	False
17481	17560	False
17482	17561	False
17483	17562	False
17484	17563	False
17485	17564	False
17486	17565	False
17487	17566	False
17488	17567	False
17489	17568	False
17490	17569	False
17491	17570	False
17492	17571	False
17493	17572	False
17494	17573	False
17495	17574	False
17496	17575	False
17497	17576	False
17498	17577	False
17499	17578	False
17500	17579	False
17501	17580	False
17502	17581	False
17503	17582	False
17504	17583	False
17505	17584	False
17506	17585	False
17507	17586	False
17508	17587	False
17509	17588	False
17510	17589	False
17511	17590	False
17512	17591	False
17513	17592	False
17514	17593	False
17515	17594	False
17516	17595	False
17517	17596	False
17518	17597	False
17519	17598	False
17520	17599	False
17521	17600	False
17522	17601	False
17523	17602	False
17524	17603	False
17525	17604	False
17526	17605	False
17527	17606	False
17528	17607	False
17529	17608	False
17530	17609	False
17531	17610	False
17532	17611	False
17533	17612	False
17534	17613	False
17535	17614	False
17536	17615	False
17537	17616	False
17538	17617	False
17539	17618	False
17540	17619	False
17541	17620	False
17542	17621	False
17543	17622	False
17544	17623	False
17545	17624	False
17546	17625	False
17547	17626	False
17548	17627	False
17549	17628	False
17550	17629	False
17551	17630	False
17552	17631	False
17553	17632	False
17554	17633	False
17555	17634	False
17556	17635	False
17557	17636	False
17558	17637	False
17559	17638	False
17560	17639	False
17561	17640	False
17562	17641	False
17563	17642	False
17564	17643	False
17565	17644	False
17566	17645	False
17567	17646	False
17568	17647	False
17569	17648	False
17570	17649	False
17571	17650	False
17572	17651	False
17573	17652	False
17574	17653	False
17575	17654	False
17576	17655	False
17577	17656	False
17578	17657	False
17579	17658	False
17580	17659	False
17581	17660	False
17582	17661	False
17583	17662	False
17584	17663	False
17585	17664	False
17586	17665	False
17587	17666	False
17588	17667	False
17589	17668	False
17590	17669	False
17591	17670	False
17592	17671	False
17593	17672	False
17594	17673	False
17595	17674	False
17596	17675	False
17597	17676	False
17598	17677	False
17599	17678	False
17600	17679	False
17601	17680	False
17602	17681	False
17603	17682	False
17604	17683	False
17605	17684	False
17606	17685	False
17607	17686	False
17608	17687	False
17609	17688	False
17610	17689	False
17611	17690	False
17612	17691	False
17613	17692	False
17614	17693	False
17615	17694	False
17616	17695	False
17617	17696	False
17618	17697	False
17619	17698	False
17620	17699	False
17621	17700	True
17622	17701	True
17623	17702	True
17624	17703	True
17625	17704	True
17626	17705	True
17627	17706	True
17628	17707	True
17629	17708	True
17630	17709	True
17631	17710	True
17632	17711	True
17633	17712	True
17634	17713	True
17635	17714	True
17636	17715	True
17637	17716	True
17638	17717	True
17639	17718	True
17640	17719	True
17641	17720	True
17642	17721	True
17643	17722	True
17644	17723	True
17645	17724	True
17646	17725	True
17647	17726	True
17648	17727	True
17649	17728	True
17650	17729	True
17651	17730	True
17652	17731	True
17653	17732	True
17654	17733	True
17655	17734	True
17656	17735	True
17657	17736	True
17658	17737	True
17659	17738	True
17660	17739	True
17661	17740	True
17662	17741	True
17663	17742	True
17664	17743	True
17665	17744	True
17666	17745	True
17667	17746	True
17668	17747	True
17669	17748	True
17670	17749	True
17671	17750	True
17672	17751	True
17673	17752	True
17674	17753	True
17675	17754	True
17676	17755	True
17677	17756	True
17678	17757	True
17679	17758	True
17680	17759	True
17681	17760	True
17682	17761	True
17683	17762	True
17684	17763	True
17685	17764	True
17686	17765	True
17687	17766	True
17688	17767	True
17689	17768	True
17690	17769	True
17691	17770	True
17692	17771	True
17693	17772	True
17694	17773	True
17695	17774	True
17696	17775	True
17697	17776	True
17698	17777	True
17699	17778	True
17700	17779	True
17701	17780	True
17702	17781	True
17703	17782	True
17704	17783	True
17705	17784	True
17706	17785	True
17707	17786	True
17708	17787	True
17709	17788	True
17710	17789	True
17711	17790	True
17712	17791	True
17713	17792	True
17714	17793	True
17715	17794	True
17716	17795	True
17717	17796	True
17718	17797	True
17719	17798	True
17720	17799	True
17721	17800	True
17722	17801	True
17723	17802	True
17724	17803	True
17725	17804	True
17726	17805	True
17727	17806	True
17728	17807	True
17729	17808	True
